"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","14","null","11","null","6","10","null","null","8","4","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","117","null","60","null","22","26","null","null","17","29","null","null","0","17","null","null","14","null","20","null","0","17","null","null","0","17","null","null","9","null","14","null","6","12","null","null","0","17","null","null","0","17","null","null","9","16","null","null","26","null","28","null","14","null","22","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","38","null","27","null","14","16","null","null","0","12","null","null","0","12","null","null","8","null","13","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","8","13","null","null","8","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","199","null","66","null","7","10","null","null","9","15","null","null","0","12","null","null","0","null","12","null","58","49","null","null","8","15","null","null","18","null","21","null","51","39","null","null","1","3","null","null","22","25","null","null","10","17","null","null","0","null","12","null","0","null","12","null","5","8","null","null","10","null","12","null","0","null","12","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","225","null","90","null","43","50","null","null","11","20","null","null","16","25","null","null","22","null","34","null","31","50","null","null","0","12","null","null","36","null","42","null","9","14","null","null","14","20","null","null","0","12","null","null","19","31","null","null","0","null","12","null","12","null","20","null","7","10","null","null","0","null","12","null","5","null","7","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","418","null","111","null","62","51","null","null","32","47","null","null","19","28","null","null","8","null","14","null","29","36","null","null","12","19","null","null","0","null","12","null","9","11","null","null","38","41","null","null","28","34","null","null","10","17","null","null","62","null","41","null","35","null","36","null","34","28","null","null","40","null","41","null","0","null","12","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","401","null","101","null","56","43","null","null","12","18","null","null","67","33","null","null","53","null","51","null","6","10","null","null","7","11","null","null","7","null","12","null","30","24","null","null","23","24","null","null","47","37","null","null","52","38","null","null","36","null","33","null","0","null","12","null","5","9","null","null","0","null","12","null","0","null","12","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","690","null","157","null","54","34","null","null","19","20","null","null","17","25","null","null","6","null","9","null","21","25","null","null","12","14","null","null","52","null","63","null","28","27","null","null","109","84","null","null","24","25","null","null","116","84","null","null","84","null","64","null","81","null","45","null","67","53","null","null","0","null","17","null","0","null","17","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","445","null","95","null","61","60","null","null","32","29","null","null","22","21","null","null","24","null","38","null","40","38","null","null","10","13","null","null","17","null","14","null","19","24","null","null","0","12","null","null","36","31","null","null","34","24","null","null","106","null","66","null","37","null","30","null","7","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","62","null","34","null","2","3","null","null","0","12","null","null","0","12","null","null","4","null","6","null","8","13","null","null","0","12","null","null","3","null","5","null","0","12","null","null","17","25","null","null","12","13","null","null","0","12","null","null","11","null","10","null","0","null","12","null","0","12","null","null","5","null","7","null","0","null","12","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","504","null","104","null","0","17","null","null","0","17","null","null","14","12","null","null","57","null","43","null","17","15","null","null","19","19","null","null","25","null","19","null","53","47","null","null","38","41","null","null","49","44","null","null","101","63","null","null","82","null","47","null","41","null","34","null","0","17","null","null","8","null","14","null","0","null","17","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","603","null","104","null","14","16","null","null","2","4","null","null","82","61","null","null","19","null","29","null","28","34","null","null","64","54","null","null","49","null","43","null","63","62","null","null","96","63","null","null","57","42","null","null","32","42","null","null","65","null","32","null","26","null","26","null","0","12","null","null","6","null","11","null","0","null","12","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","556","null","107","null","19","32","null","null","0","12","null","null","0","12","null","null","0","null","12","null","16","27","null","null","0","12","null","null","40","null","49","null","43","58","null","null","2","4","null","null","22","33","null","null","170","73","null","null","113","null","66","null","93","null","57","null","35","35","null","null","3","null","5","null","0","null","12","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","300","null","73","null","20","18","null","null","30","34","null","null","22","33","null","null","14","null","21","null","22","20","null","null","17","18","null","null","41","null","42","null","16","18","null","null","22","30","null","null","3","5","null","null","7","10","null","null","22","null","25","null","54","null","40","null","0","12","null","null","0","null","12","null","10","null","15","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","192","null","91","null","38","36","null","null","67","66","null","null","0","12","null","null","30","null","36","null","0","12","null","null","0","12","null","null","0","null","12","null","7","12","null","null","0","12","null","null","0","12","null","null","38","52","null","null","8","null","13","null","4","null","7","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","57","null","40","null","0","12","null","null","7","12","null","null","0","12","null","null","9","null","17","null","4","8","null","null","0","12","null","null","0","null","12","null","4","8","null","null","3","6","null","null","26","28","null","null","0","12","null","null","4","null","7","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","29","null","31","null","0","12","null","null","0","12","null","null","0","12","null","null","5","null","8","null","0","12","null","null","0","12","null","null","3","null","3","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","19","30","null","null","2","null","4","null","0","null","12","null",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","34","null","36","null","20","32","null","null","0","12","null","null","0","12","null","null","0","null","12","null","14","16","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","160","null","104","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","31","null","50","null","66","73","null","null","0","12","null","null","0","12","null","null","63","73","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","201","null","87","null","27","34","null","null","0","12","null","null","0","12","null","null","0","null","12","null","34","53","null","null","0","12","null","null","39","null","46","null","0","12","null","null","0","12","null","null","0","12","null","null","75","47","null","null","0","null","12","null","0","null","12","null","26","27","null","null","0","null","12","null","0","null","12","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","352","null","89","null","34","23","null","null","14","11","null","null","12","17","null","null","35","null","24","null","1","2","null","null","20","19","null","null","22","null","24","null","22","17","null","null","25","28","null","null","34","31","null","null","35","19","null","null","49","null","34","null","19","null","15","null","11","11","null","null","10","null","12","null","9","null","13","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","563","null","137","null","52","40","null","null","46","39","null","null","31","24","null","null","44","null","39","null","82","40","null","null","31","30","null","null","12","null","22","null","26","25","null","null","35","31","null","null","36","31","null","null","104","59","null","null","25","null","26","null","34","null","34","null","0","17","null","null","5","null","8","null","0","null","17","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","66","null","55","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","19","null","30","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","47","null","45","null","0","null","12","null",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","13","null","21","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","13","21","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","48","null","78","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","48","null","78","null",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","75","null","65","null","36","55","null","null","16","23","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","12","null","20","null","0","12","null","null","0","12","null","null","0","12","null","null","11","16","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","199","null","105","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","23","48","null","null","0","null","17","null","87","103","null","null","19","30","null","null","0","17","null","null","0","17","null","null","70","null","91","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","16","null","25","null","0","17","null","null","0","17","null","null","16","25","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","12","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","6","9","null","null","0","12","null","null","0","12","null","null","0","12","null","null","6","null","9","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","17","null","18","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","8","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","9","null","13","null","0","null","12","null",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","35","null","28","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","17","null","19","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","18","null","20","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","220","null","66","null","13","12","null","null","17","21","null","null","29","27","null","null","19","null","21","null","15","19","null","null","20","23","null","null","4","null","6","null","0","12","null","null","3","5","null","null","17","16","null","null","13","17","null","null","12","null","20","null","32","null","28","null","7","12","null","null","19","null","23","null","0","null","12","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","125","null","77","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","56","48","null","null","11","21","null","null","0","null","12","null","0","12","null","null","8","14","null","null","40","45","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","10","null","16","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","317","null","100","null","0","17","null","null","4","12","null","null","0","17","null","null","38","null","60","null","4","6","null","null","0","17","null","null","0","null","17","null","0","17","null","null","9","22","null","null","74","63","null","null","0","17","null","null","18","null","32","null","142","null","57","null","0","17","null","null","28","null","63","null","0","null","17","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","300","null","112","null","0","17","null","null","22","34","null","null","0","17","null","null","0","null","17","null","46","73","null","null","0","17","null","null","0","null","17","null","55","78","null","null","0","17","null","null","48","62","null","null","0","17","null","null","63","null","73","null","25","null","42","null","0","17","null","null","41","null","70","null","0","null","17","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","175","null","97","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","13","19","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","20","null","23","null","56","null","75","null","0","17","null","null","54","null","57","null","32","null","31","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","185","null","53","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","14","22","null","null","0","17","null","null","96","61","null","null","0","null","17","null","14","null","22","null","14","24","null","null","20","null","24","null","27","null","28","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","185","null","63","null","16","26","null","null","0","17","null","null","0","17","null","null","0","null","17","null","11","16","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","28","34","null","null","0","17","null","null","21","null","21","null","62","null","51","null","16","20","null","null","28","null","42","null","3","null","9","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","31","null","34","null","0","12","null","null","16","25","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","15","null","24","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","29","null","25","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","10","15","null","null","0","12","null","null","9","null","14","null","10","null","15","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","15","null","13","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","6","8","null","null","0","12","null","null","5","7","null","null","4","null","6","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","36","null","27","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","9","14","null","null","0","null","12","null","19","null","21","null","0","12","null","null","8","null","13","null","0","null","12","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","38","null","26","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","9","14","null","null","9","15","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","20","null","21","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","111","null","44","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","37","null","44","null","0","12","null","null","0","12","null","null","0","12","null","null","36","31","null","null","27","null","43","null","0","null","12","null","11","17","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","63","null","49","null","0","17","null","null","0","17","null","null","7","13","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","23","29","null","null","0","17","null","null","0","17","null","null","0","17","null","null","33","null","37","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","8","null","13","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","8","13","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","180","null","72","null","10","16","null","null","0","12","null","null","0","12","null","null","0","null","12","null","12","19","null","null","63","64","null","null","0","null","12","null","10","17","null","null","0","12","null","null","0","12","null","null","26","27","null","null","17","null","27","null","13","null","21","null","29","37","null","null","0","null","12","null","0","null","12","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","117","null","83","null","0","12","null","null","0","12","null","null","10","15","null","null","9","null","14","null","0","12","null","null","0","12","null","null","0","null","12","null","18","27","null","null","0","12","null","null","11","18","null","null","9","14","null","null","51","null","63","null","0","null","12","null","9","14","null","null","0","null","12","null","0","null","12","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","440","null","149","null","58","56","null","null","3","5","null","null","0","17","null","null","56","null","61","null","49","62","null","null","54","56","null","null","38","null","28","null","33","51","null","null","3","6","null","null","57","55","null","null","35","35","null","null","44","null","36","null","0","null","17","null","10","18","null","null","0","null","17","null","0","null","17","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","352","null","78","null","12","20","null","null","11","16","null","null","13","17","null","null","17","null","16","null","16","25","null","null","14","23","null","null","28","null","41","null","7","11","null","null","46","45","null","null","76","47","null","null","39","35","null","null","52","null","49","null","16","null","17","null","5","8","null","null","0","null","12","null","0","null","12","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","443","null","107","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","20","23","null","null","11","null","17","null","49","51","null","null","0","17","null","null","57","54","null","null","143","108","null","null","24","null","35","null","89","null","57","null","34","36","null","null","0","null","17","null","16","null","25","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","535","null","123","null","15","25","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","58","null","69","null","0","17","null","null","0","17","null","null","178","131","null","null","0","17","null","null","62","null","58","null","21","null","34","null","13","22","null","null","123","null","113","null","65","null","63","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","816","null","136","null","0","17","null","null","19","23","null","null","42","49","null","null","0","null","17","null","55","57","null","null","69","62","null","null","31","null","39","null","5","10","null","null","60","57","null","null","217","121","null","null","19","21","null","null","196","null","97","null","54","null","56","null","43","53","null","null","6","null","10","null","0","null","17","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","610","null","163","null","44","67","null","null","13","21","null","null","54","53","null","null","0","null","17","null","39","58","null","null","48","72","null","null","12","null","20","null","0","17","null","null","52","65","null","null","77","64","null","null","75","61","null","null","86","null","59","null","51","null","38","null","59","73","null","null","0","null","17","null","0","null","17","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","434","null","83","null","0","17","null","null","0","17","null","null","47","66","null","null","14","null","24","null","8","13","null","null","8","13","null","null","52","null","52","null","17","20","null","null","12","18","null","null","51","41","null","null","100","61","null","null","104","null","70","null","0","null","17","null","21","23","null","null","0","null","17","null","0","null","17","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","1069","null","152","null","0","19","null","null","37","35","null","null","22","37","null","null","13","null","20","null","35","42","null","null","77","72","null","null","38","null","38","null","21","24","null","null","123","93","null","null","303","186","null","null","157","96","null","null","174","null","82","null","31","null","29","null","23","29","null","null","15","null","24","null","0","null","19","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","580","null","124","null","19","27","null","null","0","17","null","null","6","10","null","null","53","null","66","null","52","64","null","null","0","17","null","null","61","null","46","null","31","30","null","null","44","53","null","null","74","59","null","null","94","64","null","null","50","null","45","null","85","null","60","null","0","17","null","null","0","null","17","null","11","null","18","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","629","null","126","null","71","49","null","null","0","17","null","null","37","47","null","null","23","null","26","null","37","37","null","null","30","39","null","null","68","null","43","null","36","35","null","null","51","45","null","null","124","66","null","null","31","26","null","null","71","null","58","null","22","null","34","null","0","17","null","null","10","null","14","null","18","null","19","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","648","null","115","null","47","37","null","null","44","44","null","null","39","38","null","null","27","null","26","null","15","19","null","null","36","35","null","null","12","null","15","null","40","36","null","null","69","56","null","null","133","69","null","null","76","53","null","null","89","null","75","null","0","null","12","null","21","32","null","null","0","null","12","null","0","null","12","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","899","null","138","null","90","64","null","null","141","78","null","null","54","47","null","null","83","null","57","null","65","72","null","null","18","25","null","null","38","null","37","null","87","71","null","null","42","39","null","null","124","100","null","null","55","43","null","null","81","null","73","null","21","null","26","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","267","null","58","null","7","11","null","null","0","12","null","null","5","8","null","null","17","null","29","null","9","14","null","null","46","45","null","null","19","null","28","null","49","51","null","null","5","9","null","null","12","16","null","null","48","54","null","null","13","null","13","null","37","null","39","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","464","null","93","null","0","17","null","null","31","49","null","null","0","17","null","null","24","null","38","null","55","41","null","null","22","29","null","null","0","null","17","null","39","44","null","null","34","26","null","null","32","37","null","null","78","63","null","null","81","null","69","null","34","null","38","null","19","22","null","null","0","null","17","null","15","null","20","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","572","null","110","null","54","49","null","null","76","69","null","null","47","40","null","null","15","null","20","null","0","12","null","null","33","35","null","null","9","null","19","null","55","59","null","null","120","78","null","null","30","37","null","null","60","46","null","null","62","null","50","null","0","null","12","null","11","17","null","null","0","null","12","null","0","null","12","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","842","null","111","null","0","17","null","null","0","17","null","null","126","80","null","null","8","null","12","null","15","25","null","null","53","53","null","null","31","null","40","null","56","52","null","null","149","88","null","null","86","62","null","null","182","96","null","null","51","null","39","null","85","null","61","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","488","null","79","null","35","32","null","null","26","25","null","null","26","18","null","null","15","null","19","null","0","12","null","null","28","24","null","null","42","null","31","null","34","28","null","null","54","38","null","null","45","34","null","null","47","36","null","null","67","null","33","null","48","null","33","null","21","23","null","null","0","null","12","null","0","null","12","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","692","null","144","null","35","35","null","null","0","19","null","null","0","19","null","null","0","null","19","null","105","82","null","null","19","32","null","null","15","null","24","null","21","26","null","null","34","55","null","null","30","48","null","null","124","100","null","null","120","null","99","null","69","null","64","null","83","81","null","null","34","null","30","null","3","null","10","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","181","null","56","null","0","17","null","null","0","17","null","null","0","17","null","null","5","null","9","null","0","17","null","null","37","38","null","null","13","null","20","null","0","17","null","null","47","40","null","null","2","7","null","null","15","24","null","null","9","null","15","null","38","null","35","null","7","11","null","null","2","null","6","null","6","null","11","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","445","null","117","null","9","14","null","null","32","53","null","null","0","17","null","null","0","null","17","null","35","48","null","null","0","17","null","null","0","null","17","null","31","44","null","null","0","17","null","null","10","15","null","null","110","102","null","null","90","null","60","null","47","null","51","null","26","31","null","null","45","null","42","null","10","null","17","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","848","null","240","null","61","71","null","null","36","55","null","null","0","17","null","null","12","null","20","null","66","73","null","null","0","17","null","null","26","null","43","null","0","17","null","null","47","69","null","null","47","46","null","null","158","105","null","null","206","null","149","null","151","null","125","null","0","17","null","null","10","null","19","null","28","null","44","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","447","null","110","null","10","17","null","null","0","17","null","null","23","32","null","null","0","null","17","null","34","50","null","null","25","40","null","null","11","null","17","null","0","17","null","null","9","15","null","null","35","30","null","null","88","76","null","null","24","null","29","null","97","null","69","null","10","16","null","null","42","null","51","null","39","null","35","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","796","null","158","null","19","30","null","null","10","16","null","null","45","53","null","null","8","null","13","null","69","73","null","null","93","82","null","null","41","null","49","null","87","91","null","null","31","49","null","null","88","72","null","null","8","13","null","null","94","null","64","null","110","null","86","null","0","17","null","null","81","null","56","null","12","null","20","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","589","null","177","null","0","17","null","null","0","17","null","null","18","22","null","null","0","null","17","null","0","17","null","null","0","17","null","null","40","null","58","null","40","56","null","null","0","17","null","null","126","145","null","null","92","84","null","null","106","null","92","null","22","null","28","null","50","60","null","null","6","null","11","null","89","null","84","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","346","null","109","null","0","17","null","null","0","17","null","null","0","17","null","null","14","null","21","null","22","27","null","null","0","17","null","null","0","null","17","null","10","16","null","null","0","17","null","null","0","17","null","null","37","56","null","null","125","null","66","null","48","null","46","null","38","31","null","null","40","null","30","null","12","null","20","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","30","null","33","null","16","25","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","14","23","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","349","null","82","null","10","15","null","null","0","12","null","null","7","11","null","null","0","null","12","null","0","12","null","null","18","21","null","null","19","null","30","null","33","25","null","null","21","34","null","null","26","23","null","null","71","47","null","null","56","null","42","null","35","null","24","null","8","13","null","null","45","null","33","null","0","null","12","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","223","null","64","null","0","12","null","null","0","12","null","null","35","40","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","26","39","null","null","12","15","null","null","0","12","null","null","0","12","null","null","21","null","28","null","74","null","55","null","9","15","null","null","21","null","33","null","25","null","34","null",
