"GEO_ID","NAME","B19013F_001E","B19013F_001EA","B19013F_001M","B19013F_001MA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2011 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2011 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2011 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2011 inflation-adjusted dollars)",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","24963","null","26161","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","54808","null","418209","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","54167","null","19444","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","56576","null","35740","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","44934","null","7146","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","38447","null","23361","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","24896","null","38357","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","67973","null","53732","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","48924","null","19027","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","19583","null","60243","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","75297","null","30529","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","51250","null","6027","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","53750","null","3789","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","102569","null","104429","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","52237","null","31534","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","58750","null","22622","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","24492","null","46946","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","76765","null","127470","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","58636","null","27411","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","45885","null","45710","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","40781","null","8263","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","55156","null","8211","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","41821","null","44806","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","49444","null","5583","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","44083","null","8249","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","5938","null","46056","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","22083","null","6384","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","31069","null","1901","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","62969","null","65907","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","14461","null","4012","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","28843","null","1225","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","17171","null","437523","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","79716","null","95360","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","18355","null","63807","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","69750","null","40516","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","22885","null","48023","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","20000","null","24283","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","52545","null","18471","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","37964","null","5595","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","50273","null","9500","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","98646","null","98821","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","34099","null","783","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","33778","null","5793","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","38225","null","6485","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","15946","null","12016","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","50515","null","55496","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","121786","null","153451","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","87292","null","34163","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","26786","null","318368","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","36129","null","16804","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","82885","null","16186","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","50903","null","40736","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","34926","null","66686","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","16899","null","3983","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","17188","null","37395","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","42208","null","30284","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","7338","null","57188","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","45402","null","64381","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","36354","null","14125","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","23281","null","9750","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","30761","null","9492","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","41782","null","18572","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","18261","null","22483","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","90758","null","53405","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","10143","null","2802","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","-","-","**","**",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","-","-","**","**",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","60114","null","140257","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","67875","null","87507","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","27813","null","7079","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","23587","null","34855","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","33723","null","13812","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","20046","null","12932","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","41207","null","9566","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","18446","null","26937","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","20338","null","13910","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","35484","null","12366","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","41184","null","24419","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","33138","null","2604","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","48750","null","30757","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","28795","null","7815","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","29500","null","19145","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","31129","null","8889","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","32153","null","8523","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","29091","null","11637","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","32375","null","14841","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","47813","null","15500","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","28229","null","16689","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","26696","null","12533","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","25571","null","9851","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","44583","null","22688","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","44318","null","7827","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","48403","null","26695","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","29688","null","12999","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","48958","null","16913","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","31250","null","9702","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","36425","null","10811","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","33281","null","17099","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","32600","null","18828","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","40192","null","29119","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","97604","null","161122","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","27083","null","19732","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","45694","null","21961","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","29728","null","22001","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","14107","null","17827","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","40240","null","24953","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","34531","null","24496","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","53271","null","22347","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","16938","null","27588","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","30250","null","17116","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","82875","null","34624","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","26389","null","17177","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","44301","null","22819","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","37788","null","1911","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","55568","null","16127","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","14659","null","13559","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","30491","null","7571","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","25682","null","23794","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","23693","null","8107","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","32431","null","30088","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","18672","null","921","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","22500","null","28039","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","52083","null","13955","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","17778","null","22465","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","37598","null","6532","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","33555","null","1690","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","36786","null","20158","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","43750","null","14710","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","41827","null","14407","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","39766","null","7118","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","44153","null","6744","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","34238","null","16051","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","21591","null","27251","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","53281","null","66063","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","37539","null","25424","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","54393","null","40397","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","60759","null","20740","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","7250","null","76717","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","57857","null","11938","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","57778","null","16237","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","19028","null","21671","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","26736","null","10427","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","29674","null","10527","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","38611","null","4367","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","26250","null","14079","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","26563","null","37246","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","24309","null","2347","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","7250","null","94012","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","22125","null","11650","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","16250","null","9046","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","20625","null","4586","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","35278","null","49688","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","32333","null","66351","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","32727","null","27819","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","36979","null","8477","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","47788","null","73281","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","32727","null","43586","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","40724","null","10047","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","21087","null","8588","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","23304","null","40987","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","24659","null","7153","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","35521","null","11814","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","54219","null","49094","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","19000","null","9178","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","37546","null","2385","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","14602","null","9199","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","-","-","**","**",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","20000","null","31136","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","50750","null","32218","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","27132","null","46912","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","47396","null","14110","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","47375","null","20443","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","50179","null","28238","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","35667","null","35725","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","31923","null","25210","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","62833","null","16788","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","56500","null","88622","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","55556","null","24008","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","62083","null","32660","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","56818","null","18643","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","46250","null","68529","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","72250","null","21341","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","39576","null","5247","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","56169","null","18943","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","40037","null","13495","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","39464","null","84555","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","89688","null","136602","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","54875","null","69808","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","65288","null","45084","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","62064","null","31410","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","96250","null","28610","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","41875","null","125066","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","50721","null","26248","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","72292","null","43075","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","98589","null","7897","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","47188","null","40354","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","101964","null","101117","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","62059","null","14008","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","55125","null","7032","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","72955","null","83257","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","36875","null","117271","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","59250","null","43235","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","47188","null","26589","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","91458","null","284754","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","114792","null","11355","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","75461","null","28762","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","22434","null","5206","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","29076","null","20862","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","16373","null","20417","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","-","-","**","**",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","32031","null","77354","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","23368","null","14631","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","88378","null","42659","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","39609","null","165736","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","55000","null","138264","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","32361","null","10253","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","12422","null","159231","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","53611","null","26436","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","66250","null","83335","null",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","40221","null","93053","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","-","-","**","**",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","29632","null","43198","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","-","-","**","**",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","28477","null","4186","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","77656","null","161783","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","2,500-","2,500-","***","***",
