"GEO_ID","NAME","B19013F_001E","B19013F_001EA","B19013F_001M","B19013F_001MA",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","83750","null","31235","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","24875","null","15023","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","63553","null","81914","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","47115","null","24551","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","19167","null","40623","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","78032","null","14585","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","105816","null","38769","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","93375","null","38928","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","24375","null","44877","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","79667","null","164835","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","92750","null","26148","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","47708","null","32931","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","40329","null","3026","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","34375","null","161585","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","4915","null","40632","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","28063","null","1788","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","30333","null","20437","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","29306","null","36113","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","22250","null","13301","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","21761","null","50195","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","19724","null","7498","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","11083","null","6613","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","16855","null","20913","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","46875","null","10646","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","33511","null","3407","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","45950","null","9904","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","24821","null","31058","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","35313","null","35969","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","33724","null","5005","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","40125","null","88139","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","29358","null","97012","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","23125","null","14480","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","24015","null","18383","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","53971","null","47588","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","43011","null","56093","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","19492","null","66900","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","26875","null","13290","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","15603","null","1904","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","31117","null","11774","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","47045","null","17262","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","16467","null","4151","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","-","-","**","**",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","9444","null","35197","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","29886","null","167959","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","-","-","**","**",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","-","-","**","**",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","41696","null","172210","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","97125","null","38123","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","21042","null","31326","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","26094","null","21161","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","35887","null","10308","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","43712","null","10886","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","36912","null","18082","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","20370","null","36051","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","16786","null","3797","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","32200","null","35182","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","22373","null","17758","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","33788","null","3403","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","60046","null","31625","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","21750","null","56399","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","24844","null","8684","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","21058","null","34340","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","35811","null","7319","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","32596","null","9718","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","31452","null","13483","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","36771","null","22450","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","24516","null","21042","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","24861","null","22716","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","18508","null","8135","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","48500","null","14866","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","32885","null","27323","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","50795","null","12246","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","30481","null","7030","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","53950","null","10445","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","31250","null","12677","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","36944","null","25867","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","24950","null","15017","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","28684","null","15525","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","42168","null","19856","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","31553","null","2101","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","30395","null","5385","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","34625","null","17916","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","14630","null","12492","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","24634","null","22040","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","14345","null","9168","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","18051","null","1831","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","-","-","**","**",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","-","-","**","**",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","27214","null","13161","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","40313","null","34745","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","48750","null","60498","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","42708","null","15570","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","37882","null","42171","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","33333","null","22704","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","20156","null","6817","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","31239","null","974","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","36900","null","8633","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","36875","null","14808","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","-","-","**","**",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","19408","null","50368","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","23750","null","22656","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","47188","null","9185","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","18906","null","23947","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","37534","null","7129","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","32300","null","13832","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","43750","null","11868","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","49083","null","47871","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","33929","null","8987","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","38644","null","7234","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","33977","null","42010","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","23438","null","14774","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","20893","null","21767","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","55391","null","43561","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","37524","null","31866","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","55761","null","4113","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","64943","null","53765","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","46528","null","11828","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","54042","null","42637","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","28182","null","6998","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","22357","null","22554","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","35577","null","24724","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","41908","null","28038","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","45813","null","17075","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","9766","null","59266","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","13750","null","10931","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","30402","null","19589","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","12250","null","22318","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","7847","null","8349","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","22375","null","2468","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","25550","null","6016","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","40644","null","7677","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","23950","null","4124","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","34831","null","18357","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","9861","null","24852","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","9167","null","62649","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","20771","null","13371","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","26250","null","81939","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","20089","null","12535","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","27750","null","11162","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","24167","null","10773","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","34479","null","10353","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","26023","null","24209","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","23438","null","26849","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","21023","null","11164","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","28636","null","3569","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","-","-","**","**",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","22727","null","10658","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","60096","null","39140","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","43235","null","39393","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","38750","null","30735","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","31429","null","16392","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","32868","null","30117","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","37869","null","10996","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","33214","null","23161","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","47679","null","43840","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","15750","null","1755","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","47235","null","19075","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","35536","null","13470","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","47404","null","6834","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","30750","null","21009","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","51319","null","29979","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","29143","null","16040","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","39712","null","21000","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","29899","null","29388","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","44792","null","14612","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","95556","null","78836","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","78750","null","40107","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","49091","null","42073","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","58438","null","12547","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","64875","null","35136","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","38966","null","11143","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","50057","null","19252","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","61417","null","104640","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","71250","null","91076","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","47548","null","16486","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","39722","null","15750","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","30403","null","18407","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","61250","null","22389","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","65313","null","38890","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","86205","null","11995","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","55515","null","41139","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","26528","null","8559","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","17350","null","14258","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","33603","null","38646","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","33462","null","3097","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","6719","null","1709","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","42083","null","12354","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","-","-","**","**",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","-","-","**","**",
"1400000US04013218000","Census Tract 2180, Maricopa County, Arizona","14412","null","47804","null",
"1400000US04013218100","Census Tract 2181, Maricopa County, Arizona","-","-","**","**",
"1400000US04013218200","Census Tract 2182, Maricopa County, Arizona","24030","null","1724","null",
"1400000US04013218300","Census Tract 2183, Maricopa County, Arizona","-","-","**","**",
"1400000US04013318400","Census Tract 3184, Maricopa County, Arizona","40962","null","35025","null",
"1400000US04013318501","Census Tract 3185.01, Maricopa County, Arizona","41875","null","65232","null",
"1400000US04013318700","Census Tract 3187, Maricopa County, Arizona","-","-","**","**",
"1400000US04013318800","Census Tract 3188, Maricopa County, Arizona","19583","null","31378","null",
"1400000US04013318900","Census Tract 3189, Maricopa County, Arizona","28884","null","214204","null",
"1400000US04013319000","Census Tract 3190, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319101","Census Tract 3191.01, Maricopa County, Arizona","12381","null","31668","null",
"1400000US04013319103","Census Tract 3191.03, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013319104","Census Tract 3191.04, Maricopa County, Arizona","30651","null","36684","null",
"1400000US04013319201","Census Tract 3192.01, Maricopa County, Arizona","26279","null","16289","null",
"1400000US04013319202","Census Tract 3192.02, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013319300","Census Tract 3193, Maricopa County, Arizona","48203","null","15974","null",
"1400000US04013319401","Census Tract 3194.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319402","Census Tract 3194.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319403","Census Tract 3194.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013319404","Census Tract 3194.04, Maricopa County, Arizona","74028","null","43580","null",
"1400000US04013319500","Census Tract 3195, Maricopa County, Arizona","69900","null","61824","null",
