"GEO_ID","NAME","B25001_001E","B25001_001M","B25001_001MA","B25001_001EA",
"1400000US04003002001","Census Tract 20.01, Cochise County, Arizona","2432","127","null","null",
"1400000US04003002002","Census Tract 20.02, Cochise County, Arizona","2055","71","null","null",
"1400000US04003002100","Census Tract 21, Cochise County, Arizona","2558","179","null","null",
"1400000US04005000100","Census Tract 1, Coconino County, Arizona","1453","55","null","null",
"1400000US04005000200","Census Tract 2, Coconino County, Arizona","1838","70","null","null",
"1400000US04005000300","Census Tract 3, Coconino County, Arizona","2715","183","null","null",
"1400000US04005000400","Census Tract 4, Coconino County, Arizona","1883","84","null","null",
"1400000US04005000500","Census Tract 5, Coconino County, Arizona","1586","62","null","null",
"1400000US04005000600","Census Tract 6, Coconino County, Arizona","3181","124","null","null",
"1400000US04005000700","Census Tract 7, Coconino County, Arizona","1774","75","null","null",
"1400000US04005000800","Census Tract 8, Coconino County, Arizona","2050","149","null","null",
"1400000US04005000900","Census Tract 9, Coconino County, Arizona","3345","158","null","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","555","84","null","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","2213","86","null","null",
"1400000US04005001102","Census Tract 11.02, Coconino County, Arizona","3619","178","null","null",
"1400000US04005001200","Census Tract 12, Coconino County, Arizona","1360","59","null","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","2080","104","null","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","2218","126","null","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","7683","176","null","null",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","2516","142","null","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","1826","122","null","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","1263","69","null","null",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","2686","258","null","null",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","4502","220","null","null",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","4063","178","null","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","1410","54","null","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","1272","48","null","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","1533","70","null","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","1488","84","null","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","1373","51","null","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","1426","93","null","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","4019","139","null","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","3085","133","null","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","3149","180","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","1818","89","null","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","3244","164","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","2958","184","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","1315","79","null","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","1549","123","null","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","1066","77","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","1416","113","null","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","2545","141","null","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","2049","194","null","null",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","2103","120","null","null",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","640","61","null","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","608","64","null","null",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","1703","138","null","null",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","1061","95","null","null",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","1880","163","null","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","1250","118","null","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","1583","85","null","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","1553","132","null","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","2011","158","null","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","1810","155","null","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","514","65","null","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","1686","92","null","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","1444","86","null","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","1569","97","null","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","1432","105","null","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","1934","146","null","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","2339","128","null","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","1425","89","null","null",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","1420","137","null","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","4542","428","null","null",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","1260","95","null","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","1062","167","null","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","2289","196","null","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","0","12","null","null",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","3257","165","null","null",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","3513","105","null","null",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","3280","290","null","null",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","2521","189","null","null",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","2816","250","null","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","4385","61","null","null",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","4756","124","null","null",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","1216","25","null","null",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","2232","36","null","null",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","2316","43","null","null",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","2608","114","null","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","2516","125","null","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","3146","126","null","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","3003","139","null","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","2886","130","null","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","1827","104","null","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","2419","121","null","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","3052","77","null","null",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","2197","31","null","null",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","1048","23","null","null",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","2169","55","null","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","1603","62","null","null",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","2593","150","null","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","4570","75","null","null",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","2419","37","null","null",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","1627","37","null","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","2715","53","null","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","2141","113","null","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","1385","80","null","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","2774","133","null","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","3193","174","null","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","2319","123","null","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","2573","166","null","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","2118","76","null","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","3195","154","null","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","1625","89","null","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","1877","84","null","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","1853","108","null","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","2760","136","null","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","863","34","null","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","1593","66","null","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","1055","73","null","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","1597","59","null","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","1213","45","null","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","4210","163","null","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","2515","184","null","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","2039","64","null","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","3168","106","null","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","2140","37","null","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","2486","74","null","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","1843","190","null","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","1937","101","null","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","0","12","null","null",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","3086","127","null","null",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","1344","76","null","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","1268","51","null","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","577","18","null","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","3383","126","null","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","3614","157","null","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","703","29","null","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","3191","122","null","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","2014","47","null","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","2314","44","null","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","1309","45","null","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","2214","84","null","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","2638","81","null","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","1583","38","null","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","2014","57","null","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","2337","41","null","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","2519","50","null","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","2519","54","null","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","1082","40","null","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","1705","79","null","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","1647","30","null","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","1318","29","null","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","1525","65","null","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","1486","51","null","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","1301","93","null","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","824","31","null","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","2518","78","null","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","2087","67","null","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","2371","68","null","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","1094","26","null","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","557","53","null","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","2140","79","null","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","698","37","null","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","641","42","null","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","1827","60","null","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","3740","102","null","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","2711","39","null","null",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","4415","61","null","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","2936","50","null","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","2167","39","null","null",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","1300","46","null","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","1459","62","null","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","2105","37","null","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","593","13","null","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","1524","32","null","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","1908","37","null","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","2462","100","null","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","1367","29","null","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","1819","126","null","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","945","61","null","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","2756","36","null","null",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","3801","126","null","null",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","2612","38","null","null",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","2485","74","null","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","2034","74","null","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","1750","31","null","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","2385","57","null","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","1082","67","null","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","1105","84","null","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","1872","68","null","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","973","24","null","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","1385","34","null","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","2470","46","null","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","1345","22","null","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","1558","23","null","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","1424","34","null","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","1284","19","null","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","2017","30","null","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","746","16","null","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","1524","28","null","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","1534","34","null","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","921","31","null","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","1534","42","null","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","706","36","null","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","1692","55","null","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","1826","47","null","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","1593","39","null","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","847","29","null","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","2062","71","null","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","1394","62","null","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","1403","29","null","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","2840","37","null","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","1696","28","null","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","1686","27","null","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","1108","20","null","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","883","26","null","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","812","61","null","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","869","47","null","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","1520","40","null","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","1568","37","null","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","2406","211","null","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","1506","37","null","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","2332","47","null","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","2476","42","null","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","2592","93","null","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","2096","37","null","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","1467","37","null","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","2748","73","null","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","1966","44","null","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","1603","28","null","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","2098","58","null","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","1186","84","null","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","1537","31","null","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","768","24","null","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","1490","34","null","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","1571","70","null","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","1123","43","null","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","1659","46","null","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","1499","36","null","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","1369","32","null","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","1211","33","null","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","1690","34","null","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","1307","26","null","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","1795","32","null","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","2232","38","null","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","1045","37","null","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","1713","32","null","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","1515","45","null","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","1769","69","null","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","1826","35","null","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","1164","45","null","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","2215","62","null","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","1432","46","null","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","1839","55","null","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","1877","47","null","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","2276","65","null","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","1229","33","null","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","1548","52","null","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","1030","25","null","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","950","29","null","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","915","39","null","null",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","2659","35","null","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","2474","69","null","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","3671","47","null","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","1782","25","null","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","1669","25","null","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","1533","25","null","null",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","1077","36","null","null",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","2164","65","null","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","2756","28","null","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","1795","17","null","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","1754","29","null","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","2526","29","null","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","1743","44","null","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","1956","62","null","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","1196","38","null","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","1556","41","null","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","1823","54","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","1251","28","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","2587","97","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","1904","30","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","2492","74","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","1910","20","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","1870","21","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","1637","29","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","2647","34","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","2362","27","null","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","2682","36","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","1255","16","null","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","1969","58","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","2513","64","null","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","1752","30","null","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","2451","35","null","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","2870","32","null","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","2675","43","null","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","1895","29","null","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","2386","29","null","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","1137","23","null","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","2592","111","null","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","1478","32","null","null",
