"GEO_ID","NAME","B19013I_001E","B19013I_001M","B19013I_001MA","B19013I_001EA",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","39185","7796","null","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","-","**","**","-",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","-","**","**","-",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","-","**","**","-",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","35484","4702","null","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","48958","28039","null","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","66708","29692","null","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","52625","38923","null","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","46397","5651","null","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","58750","15663","null","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","46563","47962","null","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","49712","15536","null","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","44926","11746","null","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","61838","9794","null","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","27788","7309","null","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","31775","8339","null","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","44000","133852","null","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","-","**","**","-",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","35995","5158","null","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","-","**","**","-",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","135439","142611","null","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","34722","18108","null","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","29590","3337","null","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","**","**","-",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","198295","211575","null","null",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","23125","36676","null","null",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","31282","23850","null","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","47750","7265","null","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","51875","36174","null","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","41014","13347","null","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","65500","14780","null","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","41667","264446","null","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","42069","77294","null","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","112750","34674","null","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","112724","78816","null","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","46845","61857","null","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","21389","15594","null","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","36250","10462","null","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","35962","4625","null","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","81953","67354","null","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","63182","48879","null","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","42167","7616","null","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","64200","21587","null","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","51406","21744","null","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","75795","24496","null","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","68056","18400","null","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","35430","8163","null","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","37857","26092","null","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","38696","12771","null","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","66917","42196","null","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","61771","12053","null","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","31413","4029","null","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","27353","7353","null","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","27178","11353","null","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","61096","20860","null","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","92622","26017","null","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","47031","25870","null","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","50061","27584","null","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","72571","16009","null","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","65972","39893","null","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","67269","21503","null","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","44167","25138","null","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","39375","18814","null","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","95483","32036","null","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","78021","42245","null","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","57839","11117","null","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","82381","29256","null","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","93474","16582","null","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","66385","10999","null","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","69236","16396","null","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","48594","12353","null","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","41929","40200","null","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","59821","32106","null","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","85764","21695","null","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","61280","21767","null","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","81151","16226","null","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","83618","24581","null","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","84643","47981","null","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","53988","25161","null","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","84583","130848","null","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","29630","38537","null","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","48676","25131","null","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","62237","19172","null","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","47688","16504","null","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","32955","20424","null","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","43549","5992","null","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","57411","33250","null","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","71413","9442","null","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","44692","55231","null","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","47426","42924","null","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","76855","39703","null","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","39688","18524","null","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","33139","12721","null","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","42404","17060","null","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","24837","26389","null","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","34044","11049","null","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","26250","7204","null","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","72977","63093","null","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","48143","6927","null","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","79063","80647","null","null",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","52188","51030","null","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","62697","10382","null","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","59375","40048","null","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","56613","52656","null","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","111250","98387","null","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","75313","67172","null","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","54844","23854","null","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","76469","26581","null","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","22650","13939","null","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","62143","34095","null","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","31250","13065","null","null",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","31071","32070","null","null",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","64311","8724","null","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","39917","20200","null","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","39667","27934","null","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","36781","8150","null","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","53405","15366","null","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","31480","16605","null","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","35588","5616","null","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","53750","22729","null","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","27156","9314","null","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","36396","7493","null","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","39131","2253","null","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","36520","8188","null","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","47205","10050","null","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","34443","6510","null","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","65085","7684","null","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","66204","53720","null","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","71917","20623","null","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","42328","8100","null","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","80403","26005","null","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","69116","21520","null","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","82857","47232","null","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","48125","13077","null","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","60234","26096","null","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","45236","10732","null","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","71161","24114","null","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","60868","15944","null","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","42405","47746","null","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","45446","13958","null","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","51054","8564","null","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","51789","13738","null","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","47563","13280","null","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","62778","22548","null","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","61667","14279","null","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","40335","2357","null","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","32849","3055","null","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","45379","11733","null","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","71530","9224","null","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","31411","4445","null","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","64688","11753","null","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","51250","25807","null","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","51223","23399","null","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","33853","3818","null","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","55156","16333","null","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","33571","13197","null","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","39088","4579","null","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","31394","16903","null","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","40417","4617","null","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","31935","12089","null","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","22944","3487","null","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","26078","10119","null","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","50417","31374","null","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","43456","17579","null","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","64766","6537","null","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","41447","13363","null","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","41250","11385","null","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","47168","10667","null","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","37857","13466","null","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","42188","18875","null","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","34005","13054","null","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","42885","15003","null","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","44209","14672","null","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","54550","11565","null","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","79375","61260","null","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","35375","7328","null","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","62803","20922","null","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","28284","10587","null","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","26203","1941","null","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","24193","1854","null","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","37686","11533","null","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","19979","7820","null","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","32602","5018","null","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","26875","6198","null","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","21187","7342","null","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","40990","9928","null","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","25880","7808","null","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","166250","71166","null","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","83646","38430","null","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","74615","366281","null","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","23920","31108","null","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","49145","107791","null","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","151111","141008","null","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","165903","109583","null","null",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","27356","62316","null","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","92216","212604","null","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","43218","8200","null","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","42283","36836","null","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","25413","3461","null","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","40372","17457","null","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","29224","4288","null","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","55250","30270","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","42250","33768","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","40125","61194","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","29980","13498","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","81667","53075","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","38661","32493","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","36289","28317","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","61250","14530","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","32250","6973","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","21755","13548","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","80234","60375","null","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","21831","7098","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","30104","32636","null","null",
