"GEO_ID","NAME","B19013I_001E","B19013I_001M","B19013I_001MA","B19013I_001EA",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","85139","72097","null","null",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","34063","30177","null","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","107702","59610","null","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","124920","124404","null","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","66750","13367","null","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","104375","23342","null","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","96250","40608","null","null",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","60750","20793","null","null",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","103750","14294","null","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","64427","30195","null","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","75221","68527","null","null",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","80250","50357","null","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","35000","8374","null","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","52845","9802","null","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","68771","5287","null","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","92171","65908","null","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","52284","6475","null","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","52194","18216","null","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","60714","11034","null","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","57294","3346","null","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","53316","12803","null","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","48113","10641","null","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","49788","6093","null","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","34688","15186","null","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","43924","15906","null","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","59432","14742","null","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","44643","6846","null","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","49571","5749","null","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","48750","8749","null","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","73858","15385","null","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","47946","25385","null","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","74788","13741","null","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","69603","13736","null","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","72604","46780","null","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","47097","16875","null","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","69676","20790","null","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","88790","10498","null","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","68319","9927","null","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","107159","22286","null","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","111016","21894","null","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","65060","16041","null","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","78607","13277","null","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","63750","22641","null","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","127870","64998","null","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","69509","22448","null","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","84500","12432","null","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","38295","10748","null","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","53136","10975","null","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","60132","25482","null","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","89740","88087","null","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","98173","28164","null","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","44233","12913","null","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","103179","62703","null","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","44915","16787","null","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","80417","29351","null","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","87404","20047","null","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","72198","48721","null","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","105529","80571","null","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","80313","21301","null","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","55757","20650","null","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","67950","25666","null","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","53750","20089","null","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","61974","9643","null","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","66932","43664","null","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","40640","11043","null","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","119028","35507","null","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","53281","16332","null","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","31698","5925","null","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","49423","13532","null","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","27043","6775","null","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","24975","3091","null","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","27241","24506","null","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","45469","30246","null","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","128194","72013","null","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","74236","49714","null","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","125025","108336","null","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","77708","73051","null","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","77115","15054","null","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","72833","35476","null","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","52931","25882","null","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","63690","10549","null","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","37917","16583","null","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","44964","36803","null","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","51250","24034","null","null",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","64628","39937","null","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","47500","11562","null","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","71607","30059","null","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","51042","5137","null","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","56625","21479","null","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","35494","9999","null","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","56563","9256","null","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","65682","12703","null","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","47344","29369","null","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","48911","9510","null","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","44688","5587","null","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","52404","12154","null","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","37622","4710","null","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","66483","8635","null","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","73844","12082","null","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","60375","10438","null","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","54265","10670","null","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","92222","20763","null","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","110036","55638","null","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","79167","20474","null","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","75300","23879","null","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","73793","28447","null","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","58322","5195","null","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","82833","16796","null","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","83494","30094","null","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","59552","4965","null","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","52097","7235","null","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","72159","22079","null","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","65319","11235","null","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","65352","12814","null","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","85521","10273","null","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","61250","6955","null","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","46181","10943","null","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","47206","10976","null","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","60267","7970","null","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","81198","5685","null","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","43207","3931","null","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","58500","26980","null","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","48295","19016","null","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","61304","16742","null","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","56034","25834","null","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","62865","12520","null","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","27650","21696","null","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","41985","19750","null","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","31969","13711","null","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","49000","9715","null","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","32102","18691","null","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","25354","15693","null","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","45571","7003","null","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","54766","27049","null","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","58874","7257","null","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","68750","31496","null","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","59250","21309","null","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","51477","14986","null","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","54500","15642","null","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","42674","5182","null","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","58039","12001","null","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","34722","7524","null","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","40061","13552","null","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","71071","14916","null","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","52260","12245","null","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","99583","17770","null","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","63750","16638","null","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","41484","12218","null","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","27692","6921","null","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","34453","16934","null","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","32300","7136","null","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","42167","20363","null","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","40680","20618","null","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","31458","4279","null","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","31143","3726","null","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","26661","4501","null","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","41371","8276","null","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","41000","10859","null","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","99063","44616","null","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","102125","6381","null","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","50139","10235","null","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","26914","16870","null","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","46607","30592","null","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","104091","52280","null","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","126326","1830","null","null",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","60705","36733","null","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","103929","70374","null","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","31750","15075","null","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","39906","20710","null","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","31219","2977","null","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","31442","4356","null","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","30425","6819","null","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","80647","29837","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","62857","58159","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","70625","37319","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","59779","52423","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","123657","58383","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","46806","11625","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","95481","75222","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","49323","43645","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","55341","13318","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","83000","66222","null","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","44821","16447","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","33258","13358","null","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","43977","14399","null","null",
