"GEO_ID","NAME","B19013I_001E","B19013I_001M","B19013I_001MA","B19013I_001EA",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","24702","8769","null","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","27813","15940","null","null",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","47614","14204","null","null",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","37396","7705","null","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","-","**","**","-",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","-","**","**","-",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","-","**","**","-",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","30170","4986","null","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","85909","77103","null","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","42004","21450","null","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","34787","19647","null","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","52586","10077","null","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","54661","10953","null","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","48750","78523","null","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","50357","15105","null","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","43000","25380","null","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","59094","14568","null","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","41389","17417","null","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","26225","2142","null","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","46089","92281","null","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","-","**","**","-",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","24850","44581","null","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","-","**","**","-",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","-","**","**","-",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","46488","5258","null","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","28950","1876","null","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","**","**","-",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","78125","85599","null","null",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","52232","258139","null","null",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","-","**","**","-",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","17232","25695","null","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","40625","12036","null","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","17857","20492","null","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","43672","8959","null","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","65375","25570","null","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","247679","532639","null","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","116458","90417","null","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","108354","20752","null","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","62308","6025","null","null",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","70848","45039","null","null",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","88419","68843","null","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","68720","40387","null","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","-","**","**","-",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","46458","36992","null","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","25893","3704","null","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","41321","28884","null","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","37560","12850","null","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","48661","26756","null","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","69000","26175","null","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","44552","37508","null","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","60517","17182","null","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","70192","10296","null","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","81774","18808","null","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","57031","27911","null","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","48229","17224","null","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","45795","24524","null","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","34656","6936","null","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","63125","19363","null","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","64500","18827","null","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","31786","9369","null","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","31328","8216","null","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","28550","11791","null","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","66837","24255","null","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","88824","27033","null","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","51800","14898","null","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","48958","7046","null","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","72130","35722","null","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","59653","79916","null","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","71115","23025","null","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","115400","150271","null","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","-","**","**","-",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","78398","60631","null","null",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","39554","66613","null","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","115800","44715","null","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","75865","63061","null","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","52683","23323","null","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","82583","38412","null","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","72556","14205","null","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","64755","29198","null","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","66979","20158","null","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","48611","44816","null","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","62625","13252","null","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","54297","13996","null","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","74706","47171","null","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","58173","46361","null","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","76667","21760","null","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","60167","33656","null","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","64917","46059","null","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","62619","27662","null","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","65714","23293","null","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","27212","66118","null","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","41071","30835","null","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","58125","63609","null","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","45938","9479","null","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","22015","15330","null","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","115568","127585","null","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","50845","16745","null","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","74000","48827","null","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","44631","71917","null","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","46921","17766","null","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","66929","15334","null","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","42500","30386","null","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","37209","14391","null","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","39650","9584","null","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","38417","17422","null","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","35970","8526","null","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","36875","45252","null","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","45872","25996","null","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","85559","21792","null","null",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","64167","76441","null","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","36250","15562","null","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","56189","17375","null","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","78261","32944","null","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","159844","51733","null","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","-","**","**","-",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","65121","23450","null","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","72625","26580","null","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","32443","13785","null","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","78462","28575","null","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","37734","7143","null","null",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","24744","11993","null","null",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","16000","32093","null","null",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","64137","15469","null","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","33375","24478","null","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","47143","32137","null","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","36276","7608","null","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","51875","6517","null","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","31870","7172","null","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","36066","30274","null","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","38879","10340","null","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","24213","22829","null","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","41250","8620","null","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","45163","14620","null","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","47865","14228","null","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","59024","12884","null","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","37560","10337","null","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","62917","14423","null","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","38750","71711","null","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","73160","23709","null","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","41021","8330","null","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","64506","37772","null","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","53798","44476","null","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","110278","58202","null","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","53750","38118","null","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","46696","11217","null","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","49590","27628","null","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","76083","40965","null","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","53266","23894","null","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","65054","36708","null","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","44519","10453","null","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","59917","21842","null","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","41841","16511","null","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","52547","8408","null","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","69643","6680","null","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","72989","5945","null","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","37663","6943","null","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","31189","1546","null","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","43222","12477","null","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","70000","14309","null","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","34933","5862","null","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","65094","12771","null","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","44875","22130","null","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","64447","11010","null","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","35486","11299","null","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","51629","8331","null","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","32366","38594","null","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","27868","18082","null","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","40500","12452","null","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","39508","10917","null","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","33342","8493","null","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","28068","9619","null","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","50588","9815","null","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","49394","29397","null","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","60000","13428","null","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","68983","7954","null","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","44667","12151","null","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","48047","18102","null","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","62536","14157","null","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","48661","10994","null","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","50466","20968","null","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","44671","17172","null","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","45492","5861","null","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","47405","13100","null","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","51636","21140","null","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","54375","64220","null","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","68182","68012","null","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","55885","30270","null","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","34886","8388","null","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","27716","6455","null","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","25406","2185","null","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","30139","16803","null","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","32787","13893","null","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","31522","6072","null","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","22469","6477","null","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","31424","5079","null","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","49500","12646","null","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","28895","2905","null","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","56917","31261","null","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","157788","112656","null","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","140694","125100","null","null",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","49574","57088","null","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","190667","289821","null","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","42688","24029","null","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","93672","57229","null","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","120625","99120","null","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","153438","107421","null","null",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","250,000+","***","***","250,000+",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","43611","92846","null","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","36974","146514","null","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","9833","40495","null","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","103363","18916","null","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","45162","10721","null","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","24420","73039","null","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","30523","6957","null","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","39444","18123","null","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","28145","4501","null","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","56827","15636","null","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","23636","13008","null","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","70335","53556","null","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","28836","2516","null","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","99904","39451","null","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","42935","18250","null","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","33125","12865","null","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","64844","17437","null","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","28816","4218","null","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","76688","16996","null","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","47292","50382","null","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","78295","55107","null","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","25657","3966","null","null",
