"GEO_ID","NAME","B19013I_001E","B19013I_001EA","B19013I_001M","B19013I_001MA",
"1400000US04003000902","Census Tract 9.02, Cochise County, Arizona","27959","null","4756","null",
"1400000US04003001000","Census Tract 10, Cochise County, Arizona","43261","null","33494","null",
"1400000US04003001100","Census Tract 11, Cochise County, Arizona","36607","null","4948","null",
"1400000US04003001200","Census Tract 12, Cochise County, Arizona","21932","null","7390","null",
"1400000US04003001300","Census Tract 13, Cochise County, Arizona","28646","null","21269","null",
"1400000US04003001401","Census Tract 14.01, Cochise County, Arizona","78929","null","30543","null",
"1400000US04003001402","Census Tract 14.02, Cochise County, Arizona","-","-","**","**",
"1400000US04003001501","Census Tract 15.01, Cochise County, Arizona","32917","null","11525","null",
"1400000US04003001502","Census Tract 15.02, Cochise County, Arizona","28750","null","6647","null",
"1400000US04003001601","Census Tract 16.01, Cochise County, Arizona","44579","null","14534","null",
"1400000US04003001602","Census Tract 16.02, Cochise County, Arizona","41600","null","25957","null",
"1400000US04003001701","Census Tract 17.01, Cochise County, Arizona","-","-","**","**",
"1400000US04003001702","Census Tract 17.02, Cochise County, Arizona","63160","null","21167","null",
"1400000US04003001703","Census Tract 17.03, Cochise County, Arizona","62188","null","34741","null",
"1400000US04003001800","Census Tract 18, Cochise County, Arizona","69063","null","36770","null",
"1400000US04003001900","Census Tract 19, Cochise County, Arizona","69779","null","46090","null",
"1400000US04003002001","Census Tract 20.01, Cochise County, Arizona","41008","null","7400","null",
"1400000US04003002002","Census Tract 20.02, Cochise County, Arizona","77688","null","33587","null",
"1400000US04003002100","Census Tract 21, Cochise County, Arizona","41793","null","34970","null",
"1400000US04005000100","Census Tract 1, Coconino County, Arizona","-","-","**","**",
"1400000US04005000200","Census Tract 2, Coconino County, Arizona","-","-","**","**",
"1400000US04005000300","Census Tract 3, Coconino County, Arizona","44839","null","24245","null",
"1400000US04005000400","Census Tract 4, Coconino County, Arizona","79038","null","49879","null",
"1400000US04005000500","Census Tract 5, Coconino County, Arizona","-","-","**","**",
"1400000US04005000600","Census Tract 6, Coconino County, Arizona","-","-","**","**",
"1400000US04005000700","Census Tract 7, Coconino County, Arizona","82723","null","18056","null",
"1400000US04005000800","Census Tract 8, Coconino County, Arizona","31915","null","4646","null",
"1400000US04005000900","Census Tract 9, Coconino County, Arizona","73958","null","35172","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","26563","null","14586","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","46328","null","20554","null",
"1400000US04005001102","Census Tract 11.02, Coconino County, Arizona","56953","null","13594","null",
"1400000US04005001200","Census Tract 12, Coconino County, Arizona","34338","null","13648","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","63804","null","28017","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","76832","null","4837","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","54679","null","27684","null",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","-","-","**","**",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","43359","null","31813","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","100703","null","89460","null",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","65179","null","53622","null",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","108308","null","701","null",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","53611","null","22020","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","-","-","**","**",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","-","-","**","**",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","-","-","**","**",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","-","-","**","**",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","-","-","**","**",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","-","-","**","**",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","-","-","**","**",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","-","-","**","**",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","26029","null","15954","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","-","-","**","**",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","50682","null","19978","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","43148","null","30101","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","-","-","**","**",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","-","-","**","**",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","37315","null","6972","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","34412","null","12656","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","43860","null","33081","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","51000","null","30620","null",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","73750","null","15323","null",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","38917","null","3807","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","-","-","**","**",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","-","-","**","**",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","-","-","**","**",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","37000","null","9390","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","48365","null","32219","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","51343","null","28120","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","40694","null","22838","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","49884","null","8632","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","52321","null","24862","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","50446","null","10676","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","49219","null","11098","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","47938","null","7901","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","69583","null","5587","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","47950","null","16531","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","-","-","**","**",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","50375","null","13990","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","-","-","**","**",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","-","-","**","**",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","-","-","**","**",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","38922","null","37096","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","48640","null","8069","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","32149","null","13756","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","-","**","**",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","190641","null","72052","null",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","60809","null","39632","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","182791","null","120085","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","70114","null","39396","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","108984","null","30586","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","108636","null","3617","null",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","66979","null","28670","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","42656","null","29282","null",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","41458","null","39788","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","56875","null","16888","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","38802","null","25327","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","47440","null","12924","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","69083","null","13902","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","113958","null","52357","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","57895","null","34210","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","57269","null","15163","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","64292","null","7869","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","65284","null","16898","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","64609","null","16473","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","48538","null","8592","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","49138","null","10250","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","33636","null","10169","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","48472","null","43833","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","58813","null","14314","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","41680","null","6778","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","59853","null","15904","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","50125","null","8912","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","58355","null","22211","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","47639","null","19504","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","87436","null","32064","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","71675","null","9908","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","94167","null","35521","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","52713","null","17561","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","67816","null","4805","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","91950","null","17444","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","79120","null","36089","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","113824","null","21906","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","115962","null","25012","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","65791","null","11875","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","77908","null","10982","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","75938","null","21912","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","77399","null","3487","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","87536","null","38869","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","87561","null","11608","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","37619","null","3706","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","54074","null","13629","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","60368","null","28217","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","158618","null","126187","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","101389","null","21214","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","51717","null","5695","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","98426","null","50692","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","55526","null","19386","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","70357","null","25893","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","98945","null","17204","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","92500","null","31162","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","65109","null","45661","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","75000","null","29933","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","55357","null","18226","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","67552","null","21735","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","56343","null","13107","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","82174","null","29496","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","52679","null","30026","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","40707","null","7718","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","124432","null","38506","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","56607","null","13014","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","32974","null","6852","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","50673","null","10345","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","27106","null","8087","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","30160","null","5379","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","29046","null","6584","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","43947","null","26197","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","39333","null","36219","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","130268","null","51128","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","63000","null","37193","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","128973","null","59496","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","112614","null","80975","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","68594","null","23689","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","76591","null","24231","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","57571","null","2357","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","83000","null","39712","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","32139","null","11882","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","60969","null","15503","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","65919","null","28811","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","48611","null","13883","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","77375","null","21132","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","50408","null","10061","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","64554","null","20492","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","63380","null","39130","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","39519","null","20381","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","54609","null","8824","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","69135","null","16904","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","60859","null","26737","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","50484","null","7491","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","48634","null","9628","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","50347","null","12502","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","41510","null","16274","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","59484","null","9517","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","65625","null","20207","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","66463","null","8788","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","57614","null","17922","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","100673","null","16288","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","107011","null","41768","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","77961","null","27842","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","58409","null","44028","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","75972","null","12585","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","62118","null","9425","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","84000","null","16660","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","90435","null","22639","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","60922","null","6551","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","54680","null","13104","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","78750","null","11708","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","69048","null","11943","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","65721","null","11195","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","86333","null","7388","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","57723","null","6451","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","57679","null","12323","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","49564","null","6532","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","63592","null","10076","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","86705","null","18375","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","46736","null","15478","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","43711","null","21522","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","47386","null","11114","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","57348","null","18024","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","56094","null","14460","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","61250","null","14608","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","49886","null","18694","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","44167","null","23588","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","46688","null","3911","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","27930","null","12124","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","21935","null","9571","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","46171","null","3900","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","57050","null","18068","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","71696","null","39299","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","88365","null","22074","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","66094","null","22197","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","75409","null","17079","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","61250","null","16802","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","47406","null","15769","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","61063","null","9976","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","37690","null","5039","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","32153","null","11845","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","67652","null","17416","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","69155","null","15337","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","102292","null","6088","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","80313","null","19726","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","42440","null","21172","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","30345","null","10545","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","35857","null","11020","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","37083","null","9000","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","43977","null","19884","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","40063","null","29924","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","31982","null","8396","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","33724","null","4429","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","25582","null","6959","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","39167","null","19015","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","47775","null","6575","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","101000","null","53896","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","107750","null","6834","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","52679","null","4275","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","45703","null","24574","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","35781","null","33162","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","46833","null","32304","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","107292","null","51136","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","128704","null","1306","null",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","38438","null","21173","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","65054","null","55315","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","155362","null","48309","null",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","53089","null","18967","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","50043","null","11759","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","31693","null","2198","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","37679","null","11348","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","35572","null","7789","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","82639","null","18236","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","87625","null","37439","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","78025","null","31684","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","126591","null","45268","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","46759","null","14705","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","50417","null","30282","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","62316","null","6000","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","83056","null","59497","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","39375","null","25369","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","37132","null","29496","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","38909","null","5636","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","45849","null","17616","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","55000","null","16792","null",
