"GEO_ID","NAME","B19013I_001E","B19013I_001EA","B19013I_001M","B19013I_001MA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","79516","null","17466","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","21693","null","26751","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","80076","null","74815","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","28542","null","8322","null",
"1400000US04013103701","Census Tract 1037.01, Maricopa County, Arizona","38145","null","39770","null",
"1400000US04013103702","Census Tract 1037.02, Maricopa County, Arizona","21975","null","39372","null",
"1400000US04013103900","Census Tract 1039, Maricopa County, Arizona","53684","null","39634","null",
"1400000US04013104000","Census Tract 1040, Maricopa County, Arizona","38843","null","26456","null",
"1400000US04013104100","Census Tract 1041, Maricopa County, Arizona","37478","null","13768","null",
"1400000US04013104202","Census Tract 1042.02, Maricopa County, Arizona","57167","null","44958","null",
"1400000US04013104203","Census Tract 1042.03, Maricopa County, Arizona","48917","null","34004","null",
"1400000US04013104204","Census Tract 1042.04, Maricopa County, Arizona","46381","null","3712","null",
"1400000US04013104205","Census Tract 1042.05, Maricopa County, Arizona","34615","null","8942","null",
"1400000US04013104206","Census Tract 1042.06, Maricopa County, Arizona","50078","null","5896","null",
"1400000US04013104207","Census Tract 1042.07, Maricopa County, Arizona","46319","null","9651","null",
"1400000US04013104212","Census Tract 1042.12, Maricopa County, Arizona","43926","null","32682","null",
"1400000US04013104214","Census Tract 1042.14, Maricopa County, Arizona","40313","null","28372","null",
"1400000US04013104215","Census Tract 1042.15, Maricopa County, Arizona","50435","null","18824","null",
"1400000US04013104216","Census Tract 1042.16, Maricopa County, Arizona","52716","null","15664","null",
"1400000US04013104217","Census Tract 1042.17, Maricopa County, Arizona","105966","null","92855","null",
"1400000US04013104218","Census Tract 1042.18, Maricopa County, Arizona","54963","null","9098","null",
"1400000US04013104219","Census Tract 1042.19, Maricopa County, Arizona","65313","null","25931","null",
"1400000US04013104221","Census Tract 1042.21, Maricopa County, Arizona","54844","null","8860","null",
"1400000US04013104222","Census Tract 1042.22, Maricopa County, Arizona","41205","null","10120","null",
"1400000US04013104223","Census Tract 1042.23, Maricopa County, Arizona","145938","null","150597","null",
"1400000US04013104224","Census Tract 1042.24, Maricopa County, Arizona","45911","null","27649","null",
"1400000US04013104225","Census Tract 1042.25, Maricopa County, Arizona","62500","null","33381","null",
"1400000US04013104226","Census Tract 1042.26, Maricopa County, Arizona","42159","null","24304","null",
"1400000US04013104227","Census Tract 1042.27, Maricopa County, Arizona","61176","null","42563","null",
"1400000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","61389","null","31423","null",
"1400000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","43013","null","6472","null",
"1400000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","29980","null","14841","null",
"1400000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","29797","null","20151","null",
"1400000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","30536","null","9030","null",
"1400000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","29489","null","9970","null",
"1400000US04013104600","Census Tract 1046, Maricopa County, Arizona","28929","null","24057","null",
"1400000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","45321","null","14579","null",
"1400000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","25558","null","5341","null",
"1400000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","13717","null","16458","null",
"1400000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","54593","null","59063","null",
"1400000US04013104900","Census Tract 1049, Maricopa County, Arizona","51250","null","95099","null",
"1400000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","63333","null","67454","null",
"1400000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","229125","null","75783","null",
"1400000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","82125","null","322191","null",
"1400000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","71417","null","177329","null",
"1400000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013105200","Census Tract 1052, Maricopa County, Arizona","31324","null","19822","null",
"1400000US04013105300","Census Tract 1053, Maricopa County, Arizona","38939","null","19262","null",
"1400000US04013105400","Census Tract 1054, Maricopa County, Arizona","96217","null","22429","null",
"1400000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","24135","null","9031","null",
"1400000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","31708","null","6494","null",
"1400000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","23443","null","12590","null",
"1400000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","39972","null","11119","null",
"1400000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","30701","null","12739","null",
"1400000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","40099","null","24483","null",
"1400000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","31506","null","4553","null",
"1400000US04013105800","Census Tract 1058, Maricopa County, Arizona","36463","null","8064","null",
"1400000US04013105900","Census Tract 1059, Maricopa County, Arizona","34792","null","10989","null",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","25731","null","18640","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","34176","null","12525","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","37891","null","4895","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","58537","null","31060","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","117206","null","33755","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","58785","null","29875","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","41528","null","7542","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","40792","null","18692","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","41146","null","6461","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","137528","null","151411","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","38216","null","10756","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","63333","null","12463","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","79342","null","26180","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","20752","null","4935","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","37462","null","50333","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","34318","null","26212","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","45089","null","13761","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","35602","null","18321","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","31905","null","10322","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","17083","null","4650","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","30909","null","4428","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","54148","null","18239","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","21099","null","8368","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","58958","null","40975","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","35403","null","26801","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","66333","null","76974","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","51188","null","30092","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","64375","null","70957","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","56406","null","48406","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","50208","null","59887","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","96042","null","80712","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","166815","null","107022","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","66250","null","42652","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","31512","null","23254","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","45327","null","19476","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","45472","null","9160","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","28550","null","15196","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","31850","null","4756","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","50694","null","33038","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","26325","null","18018","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","30303","null","15164","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","18081","null","6408","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","25150","null","4774","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","30021","null","12839","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","33284","null","5495","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","38900","null","6073","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","23750","null","5739","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","26283","null","6715","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","21937","null","20268","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","39727","null","5291","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","35304","null","11315","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","30986","null","4734","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","48114","null","6717","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","26294","null","5231","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","29767","null","3122","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","30617","null","3177","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","37963","null","10101","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","37443","null","5742","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","47887","null","6037","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","28861","null","4274","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","40213","null","6013","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","33057","null","4845","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","39212","null","14980","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","25586","null","4251","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","34880","null","3582","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","34792","null","25014","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","52875","null","87762","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","34832","null","6166","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","26596","null","7648","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","34176","null","9883","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","31667","null","7700","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","22021","null","16828","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","34306","null","16275","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","26875","null","9006","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","24809","null","4552","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","36622","null","15819","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","22396","null","60520","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","27582","null","9548","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","24091","null","9563","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","38750","null","19454","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","26940","null","10701","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","41599","null","8804","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","29976","null","5434","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","26359","null","3841","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","25069","null","7161","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","26445","null","5878","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","25587","null","4622","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","18945","null","4070","null",
"1400000US04013111700","Census Tract 1117, Maricopa County, Arizona","22412","null","24373","null",
"1400000US04013111800","Census Tract 1118, Maricopa County, Arizona","57727","null","79280","null",
"1400000US04013111900","Census Tract 1119, Maricopa County, Arizona","26429","null","35586","null",
"1400000US04013112100","Census Tract 1121, Maricopa County, Arizona","24135","null","4270","null",
"1400000US04013112201","Census Tract 1122.01, Maricopa County, Arizona","32986","null","17766","null",
"1400000US04013112202","Census Tract 1122.02, Maricopa County, Arizona","27676","null","4629","null",
"1400000US04013112301","Census Tract 1123.01, Maricopa County, Arizona","27386","null","4343","null",
"1400000US04013112302","Census Tract 1123.02, Maricopa County, Arizona","30845","null","8668","null",
"1400000US04013112401","Census Tract 1124.01, Maricopa County, Arizona","33895","null","5116","null",
"1400000US04013112402","Census Tract 1124.02, Maricopa County, Arizona","32339","null","2345","null",
"1400000US04013112502","Census Tract 1125.02, Maricopa County, Arizona","33028","null","1654","null",
"1400000US04013112503","Census Tract 1125.03, Maricopa County, Arizona","36789","null","8897","null",
"1400000US04013112504","Census Tract 1125.04, Maricopa County, Arizona","29792","null","14851","null",
"1400000US04013112505","Census Tract 1125.05, Maricopa County, Arizona","28354","null","5679","null",
"1400000US04013112507","Census Tract 1125.07, Maricopa County, Arizona","20514","null","2776","null",
"1400000US04013112508","Census Tract 1125.08, Maricopa County, Arizona","33571","null","6211","null",
"1400000US04013112509","Census Tract 1125.09, Maricopa County, Arizona","29543","null","11294","null",
"1400000US04013112510","Census Tract 1125.10, Maricopa County, Arizona","56765","null","17786","null",
"1400000US04013112511","Census Tract 1125.11, Maricopa County, Arizona","60778","null","15186","null",
"1400000US04013112512","Census Tract 1125.12, Maricopa County, Arizona","24367","null","6098","null",
"1400000US04013112513","Census Tract 1125.13, Maricopa County, Arizona","44699","null","5252","null",
"1400000US04013112514","Census Tract 1125.14, Maricopa County, Arizona","54866","null","13297","null",
"1400000US04013112601","Census Tract 1126.01, Maricopa County, Arizona","20826","null","5470","null",
"1400000US04013112602","Census Tract 1126.02, Maricopa County, Arizona","21146","null","1351","null",
"1400000US04013112700","Census Tract 1127, Maricopa County, Arizona","27572","null","6531","null",
"1400000US04013112900","Census Tract 1129, Maricopa County, Arizona","28409","null","14052","null",
"1400000US04013113000","Census Tract 1130, Maricopa County, Arizona","32212","null","5432","null",
"1400000US04013113100","Census Tract 1131, Maricopa County, Arizona","27444","null","7434","null",
"1400000US04013113201","Census Tract 1132.01, Maricopa County, Arizona","21923","null","9164","null",
"1400000US04013113202","Census Tract 1132.02, Maricopa County, Arizona","11154","null","2051","null",
"1400000US04013113203","Census Tract 1132.03, Maricopa County, Arizona","16354","null","6263","null",
"1400000US04013113300","Census Tract 1133, Maricopa County, Arizona","9976","null","3324","null",
"1400000US04013113400","Census Tract 1134, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113501","Census Tract 1135.01, Maricopa County, Arizona","25924","null","7977","null",
"1400000US04013113502","Census Tract 1135.02, Maricopa County, Arizona","38798","null","6346","null",
"1400000US04013113601","Census Tract 1136.01, Maricopa County, Arizona","22193","null","13072","null",
"1400000US04013113602","Census Tract 1136.02, Maricopa County, Arizona","25000","null","5044","null",
"1400000US04013113700","Census Tract 1137, Maricopa County, Arizona","22629","null","10214","null",
"1400000US04013113801","Census Tract 1138.01, Maricopa County, Arizona","25688","null","16888","null",
"1400000US04013113802","Census Tract 1138.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013113900","Census Tract 1139, Maricopa County, Arizona","15357","null","5477","null",
"1400000US04013114000","Census Tract 1140, Maricopa County, Arizona","18333","null","12276","null",
"1400000US04013114100","Census Tract 1141, Maricopa County, Arizona","21023","null","4045","null",
"1400000US04013114200","Census Tract 1142, Maricopa County, Arizona","17857","null","5394","null",
"1400000US04013114301","Census Tract 1143.01, Maricopa County, Arizona","29417","null","4808","null",
"1400000US04013114302","Census Tract 1143.02, Maricopa County, Arizona","17161","null","5741","null",
"1400000US04013114401","Census Tract 1144.01, Maricopa County, Arizona","21635","null","8142","null",
"1400000US04013114402","Census Tract 1144.02, Maricopa County, Arizona","18839","null","4133","null",
"1400000US04013114500","Census Tract 1145, Maricopa County, Arizona","25877","null","4607","null",
"1400000US04013114600","Census Tract 1146, Maricopa County, Arizona","40093","null","6759","null",
"1400000US04013114703","Census Tract 1147.03, Maricopa County, Arizona","28621","null","6577","null",
"1400000US04013114800","Census Tract 1148, Maricopa County, Arizona","21800","null","14051","null",
"1400000US04013114900","Census Tract 1149, Maricopa County, Arizona","11250","null","5421","null",
"1400000US04013115200","Census Tract 1152, Maricopa County, Arizona","19167","null","15351","null",
"1400000US04013115300","Census Tract 1153, Maricopa County, Arizona","23224","null","14072","null",
"1400000US04013115400","Census Tract 1154, Maricopa County, Arizona","25855","null","5824","null",
"1400000US04013115500","Census Tract 1155, Maricopa County, Arizona","26978","null","6223","null",
"1400000US04013115600","Census Tract 1156, Maricopa County, Arizona","29612","null","10823","null",
"1400000US04013115700","Census Tract 1157, Maricopa County, Arizona","33958","null","9121","null",
"1400000US04013115801","Census Tract 1158.01, Maricopa County, Arizona","33151","null","2676","null",
"1400000US04013115802","Census Tract 1158.02, Maricopa County, Arizona","23988","null","13179","null",
"1400000US04013115900","Census Tract 1159, Maricopa County, Arizona","31591","null","8933","null",
"1400000US04013116000","Census Tract 1160, Maricopa County, Arizona","47222","null","13428","null",
"1400000US04013116100","Census Tract 1161, Maricopa County, Arizona","25227","null","5013","null",
"1400000US04013116202","Census Tract 1162.02, Maricopa County, Arizona","46033","null","18912","null",
"1400000US04013116203","Census Tract 1162.03, Maricopa County, Arizona","42148","null","8419","null",
"1400000US04013116204","Census Tract 1162.04, Maricopa County, Arizona","48287","null","5497","null",
"1400000US04013116205","Census Tract 1162.05, Maricopa County, Arizona","30386","null","10583","null",
"1400000US04013116300","Census Tract 1163, Maricopa County, Arizona","43750","null","18677","null",
"1400000US04013116400","Census Tract 1164, Maricopa County, Arizona","36375","null","8318","null",
"1400000US04013116500","Census Tract 1165, Maricopa County, Arizona","41789","null","7331","null",
"1400000US04013116602","Census Tract 1166.02, Maricopa County, Arizona","34753","null","7430","null",
"1400000US04013116603","Census Tract 1166.03, Maricopa County, Arizona","71434","null","19150","null",
"1400000US04013116604","Census Tract 1166.04, Maricopa County, Arizona","54036","null","26416","null",
"1400000US04013116605","Census Tract 1166.05, Maricopa County, Arizona","53354","null","18064","null",
"1400000US04013116606","Census Tract 1166.06, Maricopa County, Arizona","37370","null","14269","null",
"1400000US04013116607","Census Tract 1166.07, Maricopa County, Arizona","40642","null","16609","null",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","53929","null","24713","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","59070","null","13283","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","51190","null","19779","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","61625","null","16521","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","59359","null","23774","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","46806","null","40557","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","35000","null","5923","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","49432","null","10018","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","58456","null","20749","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","71591","null","27121","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","42110","null","11796","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","46406","null","36745","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","91548","null","48571","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","80156","null","67631","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","81744","null","35533","null",
"1400000US04013116714","Census Tract 1167.14, Maricopa County, Arizona","56250","null","41644","null",
"1400000US04013116715","Census Tract 1167.15, Maricopa County, Arizona","68021","null","15689","null",
"1400000US04013116717","Census Tract 1167.17, Maricopa County, Arizona","39957","null","12116","null",
"1400000US04013116718","Census Tract 1167.18, Maricopa County, Arizona","64265","null","26098","null",
"1400000US04013116719","Census Tract 1167.19, Maricopa County, Arizona","82552","null","38294","null",
"1400000US04013116720","Census Tract 1167.20, Maricopa County, Arizona","67708","null","36487","null",
"1400000US04013116721","Census Tract 1167.21, Maricopa County, Arizona","96848","null","11966","null",
"1400000US04013116725","Census Tract 1167.25, Maricopa County, Arizona","97679","null","19773","null",
"1400000US04013116727","Census Tract 1167.27, Maricopa County, Arizona","106806","null","64976","null",
"1400000US04013116728","Census Tract 1167.28, Maricopa County, Arizona","134861","null","136548","null",
"1400000US04013116729","Census Tract 1167.29, Maricopa County, Arizona","179306","null","139447","null",
"1400000US04013116730","Census Tract 1167.30, Maricopa County, Arizona","-","-","**","**",
"1400000US04013116731","Census Tract 1167.31, Maricopa County, Arizona","145313","null","173787","null",
"1400000US04013116732","Census Tract 1167.32, Maricopa County, Arizona","60898","null","21084","null",
"1400000US04013116733","Census Tract 1167.33, Maricopa County, Arizona","225000","null","125315","null",
"1400000US04013116800","Census Tract 1168, Maricopa County, Arizona","27961","null","9767","null",
"1400000US04013116900","Census Tract 1169, Maricopa County, Arizona","25078","null","11157","null",
"1400000US04013117000","Census Tract 1170, Maricopa County, Arizona","35317","null","14919","null",
"1400000US04013117100","Census Tract 1171, Maricopa County, Arizona","40190","null","18522","null",
"1400000US04013117200","Census Tract 1172, Maricopa County, Arizona","22462","null","14831","null",
"1400000US04013117300","Census Tract 1173, Maricopa County, Arizona","15739","null","6476","null",
"1400000US04013216806","Census Tract 2168.06, Maricopa County, Arizona","85682","null","102044","null",
"1400000US04013216807","Census Tract 2168.07, Maricopa County, Arizona","87311","null","45252","null",
"1400000US04013216809","Census Tract 2168.09, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216810","Census Tract 2168.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216813","Census Tract 2168.13, Maricopa County, Arizona","84489","null","283371","null",
"1400000US04013216816","Census Tract 2168.16, Maricopa County, Arizona","65893","null","95755","null",
"1400000US04013216818","Census Tract 2168.18, Maricopa County, Arizona","188348","null","140609","null",
"1400000US04013216819","Census Tract 2168.19, Maricopa County, Arizona","120795","null","18856","null",
"1400000US04013216820","Census Tract 2168.20, Maricopa County, Arizona","82625","null","68761","null",
"1400000US04013216821","Census Tract 2168.21, Maricopa County, Arizona","165648","null","144197","null",
"1400000US04013216822","Census Tract 2168.22, Maricopa County, Arizona","140714","null","261512","null",
"1400000US04013216826","Census Tract 2168.26, Maricopa County, Arizona","42500","null","81727","null",
"1400000US04013216829","Census Tract 2168.29, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216830","Census Tract 2168.30, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216831","Census Tract 2168.31, Maricopa County, Arizona","78750","null","44621","null",
"1400000US04013216832","Census Tract 2168.32, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216833","Census Tract 2168.33, Maricopa County, Arizona","91494","null","24787","null",
"1400000US04013216834","Census Tract 2168.34, Maricopa County, Arizona","97596","null","75792","null",
"1400000US04013216835","Census Tract 2168.35, Maricopa County, Arizona","62606","null","87245","null",
"1400000US04013216836","Census Tract 2168.36, Maricopa County, Arizona","2,500-","2,500-","***","***",
"1400000US04013216837","Census Tract 2168.37, Maricopa County, Arizona","73333","null","67265","null",
"1400000US04013216838","Census Tract 2168.38, Maricopa County, Arizona","71514","null","1396","null",
"1400000US04013216839","Census Tract 2168.39, Maricopa County, Arizona","107273","null","66056","null",
"1400000US04013216840","Census Tract 2168.40, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216841","Census Tract 2168.41, Maricopa County, Arizona","59352","null","217058","null",
"1400000US04013216842","Census Tract 2168.42, Maricopa County, Arizona","42196","null","176939","null",
"1400000US04013216843","Census Tract 2168.43, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216844","Census Tract 2168.44, Maricopa County, Arizona","55849","null","30828","null",
"1400000US04013216845","Census Tract 2168.45, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216846","Census Tract 2168.46, Maricopa County, Arizona","112297","null","56481","null",
"1400000US04013216847","Census Tract 2168.47, Maricopa County, Arizona","44819","null","281950","null",
"1400000US04013216848","Census Tract 2168.48, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013216849","Census Tract 2168.49, Maricopa County, Arizona","-","-","**","**",
"1400000US04013216850","Census Tract 2168.50, Maricopa County, Arizona","102788","null","129537","null",
"1400000US04013216851","Census Tract 2168.51, Maricopa County, Arizona","121719","null","192359","null",
"1400000US04013216852","Census Tract 2168.52, Maricopa County, Arizona","132796","null","55428","null",
"1400000US04013216853","Census Tract 2168.53, Maricopa County, Arizona","73947","null","27838","null",
"1400000US04013216901","Census Tract 2169.01, Maricopa County, Arizona","21250","null","60172","null",
"1400000US04013216902","Census Tract 2169.02, Maricopa County, Arizona","23682","null","17285","null",
"1400000US04013217001","Census Tract 2170.01, Maricopa County, Arizona","73063","null","24930","null",
"1400000US04013217002","Census Tract 2170.02, Maricopa County, Arizona","61583","null","63157","null",
"1400000US04013217101","Census Tract 2171.01, Maricopa County, Arizona","60952","null","32708","null",
"1400000US04013217102","Census Tract 2171.02, Maricopa County, Arizona","54429","null","22003","null",
"1400000US04013217201","Census Tract 2172.01, Maricopa County, Arizona","48050","null","43746","null",
"1400000US04013217203","Census Tract 2172.03, Maricopa County, Arizona","21731","null","27701","null",
"1400000US04013217204","Census Tract 2172.04, Maricopa County, Arizona","12232","null","63573","null",
"1400000US04013217300","Census Tract 2173, Maricopa County, Arizona","228081","null","146020","null",
"1400000US04013217400","Census Tract 2174, Maricopa County, Arizona","77955","null","41985","null",
"1400000US04013217501","Census Tract 2175.01, Maricopa County, Arizona","27813","null","41152","null",
"1400000US04013217502","Census Tract 2175.02, Maricopa County, Arizona","33958","null","9016","null",
"1400000US04013217600","Census Tract 2176, Maricopa County, Arizona","80197","null","66483","null",
"1400000US04013217700","Census Tract 2177, Maricopa County, Arizona","27614","null","19430","null",
"1400000US04013217800","Census Tract 2178, Maricopa County, Arizona","44934","null","24663","null",
"1400000US04013217900","Census Tract 2179, Maricopa County, Arizona","61250","null","21393","null",
