"GEO_ID","NAME","B19013I_001E","B19013I_001EA","B19013I_001M","B19013I_001MA",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","-","-","**","**",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","-","-","**","**",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","27768","null","14650","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","50536","null","17148","null",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","48793","null","17163","null",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","29824","null","41584","null",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","35521","null","18198","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","-","-","**","**",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","-","-","**","**",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","-","-","**","**",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","-","-","**","**",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","67813","null","87907","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","-","-","**","**",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","-","-","**","**",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","93750","null","90236","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","33114","null","11392","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","-","-","**","**",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","23250","null","36473","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","78906","null","46462","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","-","-","**","**",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","-","-","**","**",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","40556","null","15918","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","46434","null","11591","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","35319","null","12589","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","46484","null","33512","null",
"1400000US04007001200","Census Tract 12, Gila County, Arizona","52047","null","15278","null",
"1400000US04007001300","Census Tract 13, Gila County, Arizona","40114","null","3516","null",
"1400000US04007940200","Census Tract 9402, Gila County, Arizona","-","-","**","**",
"1400000US04007940400","Census Tract 9404, Gila County, Arizona","-","-","**","**",
"1400000US04009940500","Census Tract 9405, Graham County, Arizona","-","-","**","**",
"1400000US04009961100","Census Tract 9611, Graham County, Arizona","37454","null","14980","null",
"1400000US04009961201","Census Tract 9612.01, Graham County, Arizona","34722","null","12561","null",
"1400000US04009961202","Census Tract 9612.02, Graham County, Arizona","69414","null","25122","null",
"1400000US04009961300","Census Tract 9613, Graham County, Arizona","38292","null","18449","null",
"1400000US04009961400","Census Tract 9614, Graham County, Arizona","55769","null","17436","null",
"1400000US04009961500","Census Tract 9615, Graham County, Arizona","51875","null","23656","null",
"1400000US04009961600","Census Tract 9616, Graham County, Arizona","50833","null","121230","null",
"1400000US04009961700","Census Tract 9617, Graham County, Arizona","45417","null","12728","null",
"1400000US04011960100","Census Tract 9601, Greenlee County, Arizona","43409","null","11658","null",
"1400000US04011960200","Census Tract 9602, Greenlee County, Arizona","68092","null","8594","null",
"1400000US04011960300","Census Tract 9603, Greenlee County, Arizona","25964","null","3301","null",
"1400000US04012020100","Census Tract 201, La Paz County, Arizona","30787","null","4632","null",
"1400000US04012020201","Census Tract 202.01, La Paz County, Arizona","49219","null","194900","null",
"1400000US04012020202","Census Tract 202.02, La Paz County, Arizona","-","-","**","**",
"1400000US04012020501","Census Tract 205.01, La Paz County, Arizona","36285","null","947","null",
"1400000US04012020502","Census Tract 205.02, La Paz County, Arizona","-","-","**","**",
"1400000US04012020602","Census Tract 206.02, La Paz County, Arizona","137750","null","92058","null",
"1400000US04012940200","Census Tract 9402, La Paz County, Arizona","44453","null","13590","null",
"1400000US04012940300","Census Tract 9403, La Paz County, Arizona","29960","null","6871","null",
"1400000US04012980000","Census Tract 9800, La Paz County, Arizona","-","-","**","**",
"1400000US04013010101","Census Tract 101.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013010102","Census Tract 101.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013030401","Census Tract 304.01, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013030402","Census Tract 304.02, Maricopa County, Arizona","23625","null","21699","null",
"1400000US04013040502","Census Tract 405.02, Maricopa County, Arizona","31731","null","25330","null",
"1400000US04013040506","Census Tract 405.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040507","Census Tract 405.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040512","Census Tract 405.12, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040513","Census Tract 405.13, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040514","Census Tract 405.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040515","Census Tract 405.15, Maricopa County, Arizona","44722","null","19434","null",
"1400000US04013040516","Census Tract 405.16, Maricopa County, Arizona","51500","null","44272","null",
"1400000US04013040517","Census Tract 405.17, Maricopa County, Arizona","40949","null","11989","null",
"1400000US04013040518","Census Tract 405.18, Maricopa County, Arizona","68170","null","10196","null",
"1400000US04013040519","Census Tract 405.19, Maricopa County, Arizona","41500","null","231833","null",
"1400000US04013040520","Census Tract 405.20, Maricopa County, Arizona","83839","null","136743","null",
"1400000US04013040521","Census Tract 405.21, Maricopa County, Arizona","113304","null","16059","null",
"1400000US04013040522","Census Tract 405.22, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040523","Census Tract 405.23, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040524","Census Tract 405.24, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040525","Census Tract 405.25, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040526","Census Tract 405.26, Maricopa County, Arizona","36591","null","50801","null",
"1400000US04013040527","Census Tract 405.27, Maricopa County, Arizona","37472","null","15385","null",
"1400000US04013040528","Census Tract 405.28, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040529","Census Tract 405.29, Maricopa County, Arizona","-","-","**","**",
"1400000US04013040530","Census Tract 405.30, Maricopa County, Arizona","83438","null","75051","null",
"1400000US04013040531","Census Tract 405.31, Maricopa County, Arizona","26522","null","24598","null",
"1400000US04013050603","Census Tract 506.03, Maricopa County, Arizona","39132","null","7212","null",
"1400000US04013050604","Census Tract 506.04, Maricopa County, Arizona","35946","null","7286","null",
"1400000US04013050605","Census Tract 506.05, Maricopa County, Arizona","97826","null","32581","null",
"1400000US04013050606","Census Tract 506.06, Maricopa County, Arizona","34821","null","43783","null",
"1400000US04013050607","Census Tract 506.07, Maricopa County, Arizona","41956","null","6406","null",
"1400000US04013050608","Census Tract 506.08, Maricopa County, Arizona","48143","null","20471","null",
"1400000US04013050609","Census Tract 506.09, Maricopa County, Arizona","51324","null","17635","null",
"1400000US04013050610","Census Tract 506.10, Maricopa County, Arizona","57194","null","23043","null",
"1400000US04013050611","Census Tract 506.11, Maricopa County, Arizona","51359","null","29814","null",
"1400000US04013050701","Census Tract 507.01, Maricopa County, Arizona","36118","null","5689","null",
"1400000US04013050702","Census Tract 507.02, Maricopa County, Arizona","30096","null","20430","null",
"1400000US04013060801","Census Tract 608.01, Maricopa County, Arizona","37440","null","13286","null",
"1400000US04013060802","Census Tract 608.02, Maricopa County, Arizona","85250","null","44563","null",
"1400000US04013060901","Census Tract 609.01, Maricopa County, Arizona","59614","null","11651","null",
"1400000US04013060902","Census Tract 609.02, Maricopa County, Arizona","32156","null","4978","null",
"1400000US04013060903","Census Tract 609.03, Maricopa County, Arizona","32711","null","6618","null",
"1400000US04013060904","Census Tract 609.04, Maricopa County, Arizona","34656","null","4123","null",
"1400000US04013061009","Census Tract 610.09, Maricopa County, Arizona","68849","null","23005","null",
"1400000US04013061010","Census Tract 610.10, Maricopa County, Arizona","76181","null","28864","null",
"1400000US04013061011","Census Tract 610.11, Maricopa County, Arizona","49363","null","10731","null",
"1400000US04013061012","Census Tract 610.12, Maricopa County, Arizona","32617","null","34251","null",
"1400000US04013061013","Census Tract 610.13, Maricopa County, Arizona","58750","null","16936","null",
"1400000US04013061014","Census Tract 610.14, Maricopa County, Arizona","60288","null","21453","null",
"1400000US04013061015","Census Tract 610.15, Maricopa County, Arizona","75851","null","17125","null",
"1400000US04013061016","Census Tract 610.16, Maricopa County, Arizona","53269","null","34989","null",
"1400000US04013061017","Census Tract 610.17, Maricopa County, Arizona","-","-","**","**",
"1400000US04013061018","Census Tract 610.18, Maricopa County, Arizona","82757","null","143120","null",
"1400000US04013061019","Census Tract 610.19, Maricopa County, Arizona","39940","null","32121","null",
"1400000US04013061020","Census Tract 610.20, Maricopa County, Arizona","81250","null","43618","null",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","80852","null","27663","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","46406","null","25288","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","67405","null","28781","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","71778","null","23207","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","65437","null","9106","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","51989","null","10176","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","50651","null","26374","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","65833","null","49593","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","52188","null","26320","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","77823","null","45486","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","62122","null","20530","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","83750","null","6608","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","49602","null","86601","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","107943","null","30987","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","65658","null","45992","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","81364","null","35226","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","52796","null","45800","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","54154","null","6731","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","68125","null","24884","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","47429","null","40543","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","39306","null","15903","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","43090","null","13011","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","88056","null","75494","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","69676","null","9331","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","77250","null","44433","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","70417","null","49274","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","105278","null","23350","null",
"1400000US04013061100","Census Tract 611, Maricopa County, Arizona","37969","null","15636","null",
"1400000US04013061200","Census Tract 612, Maricopa County, Arizona","28854","null","17711","null",
"1400000US04013061300","Census Tract 613, Maricopa County, Arizona","44141","null","13522","null",
"1400000US04013061401","Census Tract 614.01, Maricopa County, Arizona","28015","null","14171","null",
"1400000US04013061402","Census Tract 614.02, Maricopa County, Arizona","28266","null","7309","null",
"1400000US04013071503","Census Tract 715.03, Maricopa County, Arizona","28813","null","12281","null",
"1400000US04013071504","Census Tract 715.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013071505","Census Tract 715.05, Maricopa County, Arizona","75208","null","21427","null",
"1400000US04013071506","Census Tract 715.06, Maricopa County, Arizona","48750","null","4871","null",
"1400000US04013071509","Census Tract 715.09, Maricopa County, Arizona","80417","null","90010","null",
"1400000US04013071510","Census Tract 715.10, Maricopa County, Arizona","101250","null","22753","null",
"1400000US04013071511","Census Tract 715.11, Maricopa County, Arizona","64211","null","16996","null",
"1400000US04013071512","Census Tract 715.12, Maricopa County, Arizona","108846","null","41888","null",
"1400000US04013071513","Census Tract 715.13, Maricopa County, Arizona","56786","null","98770","null",
"1400000US04013071514","Census Tract 715.14, Maricopa County, Arizona","128750","null","80144","null",
"1400000US04013071515","Census Tract 715.15, Maricopa County, Arizona","76184","null","29785","null",
"1400000US04013071516","Census Tract 715.16, Maricopa County, Arizona","23015","null","14583","null",
"1400000US04013071517","Census Tract 715.17, Maricopa County, Arizona","63106","null","15567","null",
"1400000US04013071600","Census Tract 716, Maricopa County, Arizona","37905","null","24945","null",
"1400000US04013071701","Census Tract 717.01, Maricopa County, Arizona","62708","null","37225","null",
"1400000US04013071702","Census Tract 717.02, Maricopa County, Arizona","32344","null","11731","null",
"1400000US04013071801","Census Tract 718.01, Maricopa County, Arizona","30962","null","32148","null",
"1400000US04013071802","Census Tract 718.02, Maricopa County, Arizona","16250","null","49839","null",
"1400000US04013071903","Census Tract 719.03, Maricopa County, Arizona","61667","null","16491","null",
"1400000US04013071906","Census Tract 719.06, Maricopa County, Arizona","49907","null","16804","null",
"1400000US04013071909","Census Tract 719.09, Maricopa County, Arizona","49750","null","45586","null",
"1400000US04013071910","Census Tract 719.10, Maricopa County, Arizona","36335","null","6627","null",
"1400000US04013071911","Census Tract 719.11, Maricopa County, Arizona","53700","null","19835","null",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","26528","null","17488","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","31824","null","5499","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","51250","null","26727","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","27019","null","8793","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","36211","null","3951","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","40508","null","7653","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","35021","null","6839","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","45761","null","11756","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","33475","null","5441","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","68100","null","7504","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","69926","null","44620","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","71250","null","29138","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","48286","null","13196","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","80208","null","24034","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","68750","null","29276","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","65625","null","44397","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","67989","null","18923","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","70000","null","18285","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","50924","null","16715","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","73125","null","31175","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","60240","null","11585","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","55272","null","36829","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","48598","null","10696","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","53514","null","19740","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","56179","null","5154","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","53733","null","7281","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","52088","null","6941","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","70909","null","22210","null",
"1400000US04013082208","Census Tract 822.08, Maricopa County, Arizona","40603","null","5304","null",
"1400000US04013082209","Census Tract 822.09, Maricopa County, Arizona","32372","null","2597","null",
"1400000US04013082210","Census Tract 822.10, Maricopa County, Arizona","42386","null","14809","null",
"1400000US04013082211","Census Tract 822.11, Maricopa County, Arizona","73712","null","5118","null",
"1400000US04013083000","Census Tract 830, Maricopa County, Arizona","32616","null","6001","null",
"1400000US04013092305","Census Tract 923.05, Maricopa County, Arizona","57917","null","33540","null",
"1400000US04013092306","Census Tract 923.06, Maricopa County, Arizona","59583","null","30207","null",
"1400000US04013092307","Census Tract 923.07, Maricopa County, Arizona","51655","null","32142","null",
"1400000US04013092308","Census Tract 923.08, Maricopa County, Arizona","34109","null","1786","null",
"1400000US04013092309","Census Tract 923.09, Maricopa County, Arizona","61546","null","17575","null",
"1400000US04013092311","Census Tract 923.11, Maricopa County, Arizona","31083","null","12105","null",
"1400000US04013092312","Census Tract 923.12, Maricopa County, Arizona","33684","null","10729","null",
"1400000US04013092401","Census Tract 924.01, Maricopa County, Arizona","31184","null","11468","null",
"1400000US04013092402","Census Tract 924.02, Maricopa County, Arizona","41274","null","11795","null",
"1400000US04013092500","Census Tract 925, Maricopa County, Arizona","31875","null","11053","null",
"1400000US04013092600","Census Tract 926, Maricopa County, Arizona","23115","null","6223","null",
"1400000US04013092705","Census Tract 927.05, Maricopa County, Arizona","26429","null","18415","null",
"1400000US04013092708","Census Tract 927.08, Maricopa County, Arizona","34318","null","16042","null",
"1400000US04013092709","Census Tract 927.09, Maricopa County, Arizona","37786","null","12632","null",
"1400000US04013092710","Census Tract 927.10, Maricopa County, Arizona","59119","null","6588","null",
"1400000US04013092711","Census Tract 927.11, Maricopa County, Arizona","40833","null","12048","null",
"1400000US04013092712","Census Tract 927.12, Maricopa County, Arizona","40625","null","8548","null",
"1400000US04013092713","Census Tract 927.13, Maricopa County, Arizona","49269","null","5729","null",
"1400000US04013092715","Census Tract 927.15, Maricopa County, Arizona","39054","null","8193","null",
"1400000US04013092716","Census Tract 927.16, Maricopa County, Arizona","40612","null","10558","null",
"1400000US04013092717","Census Tract 927.17, Maricopa County, Arizona","33550","null","14452","null",
"1400000US04013092718","Census Tract 927.18, Maricopa County, Arizona","32865","null","15432","null",
"1400000US04013092719","Census Tract 927.19, Maricopa County, Arizona","43167","null","11142","null",
"1400000US04013092720","Census Tract 927.20, Maricopa County, Arizona","58424","null","15302","null",
"1400000US04013092721","Census Tract 927.21, Maricopa County, Arizona","101389","null","36914","null",
"1400000US04013092723","Census Tract 927.23, Maricopa County, Arizona","33661","null","4052","null",
"1400000US04013092724","Census Tract 927.24, Maricopa County, Arizona","45724","null","22362","null",
"1400000US04013092801","Census Tract 928.01, Maricopa County, Arizona","25523","null","12539","null",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","27472","null","5255","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","20486","null","5349","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","27347","null","11455","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","24795","null","4635","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","30354","null","6465","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","21852","null","3505","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","22170","null","7538","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","41431","null","4615","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","23861","null","7942","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","94063","null","55354","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","92250","null","161807","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","47422","null","54022","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","73333","null","309173","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","24512","null","29735","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","99087","null","76109","null",
"1400000US04013103212","Census Tract 1032.12, Maricopa County, Arizona","84848","null","121193","null",
"1400000US04013103214","Census Tract 1032.14, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103215","Census Tract 1032.15, Maricopa County, Arizona","34750","null","253977","null",
"1400000US04013103216","Census Tract 1032.16, Maricopa County, Arizona","58854","null","13696","null",
"1400000US04013103217","Census Tract 1032.17, Maricopa County, Arizona","26796","null","1754","null",
"1400000US04013103219","Census Tract 1032.19, Maricopa County, Arizona","-","-","**","**",
"1400000US04013103220","Census Tract 1032.20, Maricopa County, Arizona","94635","null","256273","null",
"1400000US04013103302","Census Tract 1033.02, Maricopa County, Arizona","39631","null","16077","null",
"1400000US04013103303","Census Tract 1033.03, Maricopa County, Arizona","41597","null","31833","null",
"1400000US04013103304","Census Tract 1033.04, Maricopa County, Arizona","25911","null","3391","null",
"1400000US04013103305","Census Tract 1033.05, Maricopa County, Arizona","33259","null","7620","null",
"1400000US04013103306","Census Tract 1033.06, Maricopa County, Arizona","27813","null","6052","null",
"1400000US04013103400","Census Tract 1034, Maricopa County, Arizona","54479","null","52550","null",
"1400000US04013103501","Census Tract 1035.01, Maricopa County, Arizona","47744","null","32617","null",
"1400000US04013103502","Census Tract 1035.02, Maricopa County, Arizona","11361","null","5432","null",
"1400000US04013103604","Census Tract 1036.04, Maricopa County, Arizona","35192","null","10598","null",
"1400000US04013103605","Census Tract 1036.05, Maricopa County, Arizona","103846","null","48362","null",
"1400000US04013103606","Census Tract 1036.06, Maricopa County, Arizona","123063","null","152846","null",
"1400000US04013103607","Census Tract 1036.07, Maricopa County, Arizona","75759","null","77786","null",
"1400000US04013103608","Census Tract 1036.08, Maricopa County, Arizona","51974","null","12182","null",
"1400000US04013103609","Census Tract 1036.09, Maricopa County, Arizona","33955","null","10490","null",
"1400000US04013103611","Census Tract 1036.11, Maricopa County, Arizona","85509","null","78760","null",
"1400000US04013103612","Census Tract 1036.12, Maricopa County, Arizona","21556","null","10278","null",
"1400000US04013103614","Census Tract 1036.14, Maricopa County, Arizona","43713","null","57085","null",
"1400000US04013103615","Census Tract 1036.15, Maricopa County, Arizona","21667","null","2920","null",
